user,class_id,parti_rate
edeew,0,1.0
clarksnano,0,1.0
tameru3,0,1.0
tloughran,0,1.0
rmashl,0,1.0
amado,0,1.0
kokoanada,1,0.2222222222222222
stepantrefil,1,0.3333333333333333
tomanek,1,0.1111111111111111
pvking,1,0.6666666666666666
xjachy00,1,0.6666666666666666
xpacvo00,1,0.4444444444444444
tie,1,0.3333333333333333
macher,1,0.1111111111111111
xvylam00,1,0.4444444444444444
xpriby09,1,0.4444444444444444
xpospi32,1,0.1111111111111111
Smoke_rs,1,0.2222222222222222
sabro,1,0.4444444444444444
ruka,1,0.4444444444444444
metryx,1,0.6666666666666666
fotyipeter,1,0.4444444444444444
petulinda,1,0.1111111111111111
ufo1212,1,0.2222222222222222
xsirok00,1,0.2222222222222222
okacz,1,0.3333333333333333
lukasp,1,0.3333333333333333
xzamec04,1,0.1111111111111111
xkalaj00,1,0.5555555555555556
plesa,1,0.2222222222222222
xbinde00,1,0.4444444444444444
skopa,1,0.3333333333333333
pele,1,0.5555555555555556
xpospi31,1,0.4444444444444444
xotris00,1,0.3333333333333333
dvafid,1,0.4444444444444444
xjerab08,1,0.4444444444444444
xchvat03,1,0.6666666666666666
xparac01,1,0.5555555555555556
yoogurt,1,0.3333333333333333
choose,1,0.5555555555555556
xcichy00,1,0.5555555555555556
lulinda,1,0.3333333333333333
ivanek,1,0.6666666666666666
xbedna20,1,0.4444444444444444
Plesa,1,0.3333333333333333
vasis,1,0.1111111111111111
xdraho05,1,0.6666666666666666
vyoral,1,0.1111111111111111
xtcal01,1,0.1111111111111111
tommi_82,1,0.5555555555555556
Nowass,1,0.2222222222222222
kopecky,1,0.2222222222222222
hani3376,1,0.4444444444444444
mitak,1,0.1111111111111111
stejskalt,1,0.4444444444444444
Vasis,1,0.4444444444444444
majkl,1,0.5555555555555556
xbarta07,1,0.6666666666666666
saly,1,0.4444444444444444
kristenkamath,2,1.0
prasadsumant,2,1.0
won2,2,1.0
gangli,2,1.0
nagarwl1,2,1.0
psobansk,2,1.0
hzhao4,2,1.0
yangxu,2,1.0
Joon2324,2,1.0
yru,3,0.75
zooley,3,1.0
ake,3,0.25
agoss,3,0.25
Kingsler34,3,0.25
mmclennan,3,0.25
amatsuda,3,0.25
cxsong,3,0.5
cm,3,0.75
gekco,3,0.25
mmc,3,0.5
webpatrol,3,0.25
ricktest,3,0.25
yanjingfeng,3,0.25
wnfnal1,4,1.0
ysb529,4,1.0
skshaos,4,1.0
mltr33,4,1.0
hellow99,4,1.0
shmoon123,4,1.0
pooop,4,1.0
tropypato,5,1.0
KMILO,5,1.0
victortico,5,1.0
leottau,5,1.0
lombo,5,1.0
vivianaguio,5,1.0
oscarguzman,5,1.0
LeidyF,5,1.0
kmilo,5,1.0
vivekanandan,6,1.0
DickXie,6,1.0
abehnam,6,1.0
jeffl,6,1.0
nidhim,6,1.0
Dick,6,1.0
native,6,1.0
kangmh79,6,1.0
pmx22,6,1.0
dongha,6,1.0
DiXie,6,1.0
younsung,6,1.0
jimmy,6,1.0
hongzhisun,6,1.0
zhewang,6,1.0
uma,6,1.0
acw510,6,1.0
lesleswu,6,1.0
masum111bd,6,1.0
swamp,6,1.0
vcsel2004,6,1.0
guoj,6,1.0
chumin1,6,1.0
mmdesai,7,0.25
nit407,7,0.5
kennycbchan,7,0.5
mjay310,7,0.25
MNEMS,7,0.25
kpate004,7,0.75
majolne,7,0.25
wsiu001,7,0.5
ajaw001,7,0.75
belza,7,0.5
petera12003,7,0.25
sbidw001,7,0.25
ws0211,7,0.25
pd83,7,0.5
stalw001,7,0.5
karthikdamoor,7,0.5
zhuyansandy,7,0.75
jstclownin,7,0.5
dchan007,7,0.75
mikelemos00,7,0.25
jr83,7,0.25
skrishna,7,0.25
jtrujill,7,0.75
maliucr,7,1.0
ltnguyen,7,0.5
ssabb001,7,0.25
gsehm001,7,0.75
smartmac,8,1.0
gzoji,8,0.5
yunusbd,8,0.5
agawarikar,8,1.0
fuchyi,8,1.0
vivekkalihari,8,0.5
choix215,8,0.5
sharrel3,8,0.5
purekth73,8,0.5
KiehlGroup,8,0.5
jasonliu,8,1.0
train001,8,0.5
331crap,9,1.0
rkosai,9,1.0
shyuchip,9,1.0
volkmanm,9,1.0
brchco12,9,1.0
sky2004,9,1.0
taffer4,9,1.0
jmetvoice,9,1.0
jesusbots,9,1.0
ricchr,9,1.0
bb46thor,9,1.0
masfawm2,9,1.0
cael,9,1.0
slc25,9,1.0
alieness,9,1.0
swovc,9,1.0
thebiz,9,1.0
poolej,9,1.0
radal,9,1.0
ludwip,9,1.0
chinaman206,9,1.0
dizzywrx,9,1.0
djhamster,9,1.0
mikemes,9,1.0
lmgrupp,9,1.0
cjanz,9,1.0
demon1,9,1.0
waltw,9,1.0
fanghl,9,1.0
JimJackson03,9,1.0
msong,9,1.0
rattyandfatty,9,1.0
vivianye830219,9,1.0
vstepin,9,1.0
railt,9,1.0
wardog,9,1.0
phung02,9,1.0
TheBiz,10,1.0
playachoi,10,1.0
demon1,10,1.0
valkyarie,10,1.0
tleong65uwpleasework,10,1.0
guai0001,10,1.0
mihir37,10,1.0
ludwip,10,1.0
spaulj,10,1.0
jesusbots,10,1.0
adamkrez,11,0.5
ckeasler,11,1.0
KTobin,11,0.5
jonathanoh84,11,1.0
hyunboo,11,1.0
sbarot,11,1.0
tmpeun10,11,0.5
dbputts211,11,1.0
cvreddy,11,1.0
soul_elec3fy,11,0.5
soul_elec3fy_ECE441,11,0.5
cjchoi,11,1.0
hoons96,11,0.5
jnormal34,11,1.0
taobao,11,0.5
mistisizzim,11,1.0
zsheikh,11,0.5
kooonsty,11,0.5
jszefer2,11,1.0
tayebi,11,0.5
anilkumar,11,0.5
iblock2,11,0.5
adamkrez,12,0.5
samz,12,0.5
jnormal34,12,1.0
ccliao,12,0.5
jyang2,12,1.0
berrigan,12,1.0
cvreddy,12,0.5
soul_elec3fy,12,0.5
iblock2,12,1.0
zsheikh,12,0.5
dmohapat,13,1.0
kainlulow,13,1.0
marajhowell,13,1.0
cson,13,1.0
dsangam,13,1.0
ehamidi,13,1.0
mmohile,13,1.0
aeislam,13,1.0
sgangwal,13,1.0
kim87,13,1.0
jbrysoni,13,1.0
jhcole2,13,1.0
sucessgirl1,13,1.0
tmaleki,13,1.0
markgries,13,1.0
xpospi31,14,1.0
xotris00,14,1.0
tie,14,1.0
skopa,14,1.0
xpospi32,14,1.0
daradowlatshahi,15,1.0
amaina,15,1.0
mdg984,15,1.0
schatz,15,1.0
tejerina,15,1.0
cjv284,15,1.0
DaraDowlatshahi,15,1.0
ema154,15,1.0
WennyNg,15,1.0
lyandres,15,1.0
mfr800,15,1.0
dainakm,15,1.0
jnoferi,15,1.0
matthewcas,15,1.0
ecarralt,15,1.0
dnb651,15,1.0
ccv908,15,1.0
cmaikens,15,1.0
wennyng,15,1.0
quantumex,15,1.0
ahertog,15,1.0
ksaetia,15,1.0
sixstrdave,15,1.0
claisen,15,1.0
mrh482,15,1.0
