user,class_id,parti_rate
rvemuri8,0,1.0
jvelamal,0,1.0
vasileska,0,1.0
gajanan,0,1.0
swaroopa,0,1.0
zhicheng,0,1.0
hotcarrier,0,1.0
safavih,1,0.375
lzentner,1,0.25
apenumat,1,0.5
hpetersen,1,0.125
saptarshi_das05,1,0.25
sswandon,1,0.25
roconnel,1,0.125
gu0,1,0.625
agurram,1,0.25
inkatech,1,0.375
sganguly,1,0.5
pagejl,1,0.25
chang71,1,0.125
shicheng,1,0.125
lu116,1,0.25
slarew,1,0.125
ashir23bom,1,0.25
yusung33,1,0.375
biswajit025,1,0.125
kjkang11,1,0.25
cxsmith,1,0.375
kakashow,1,0.125
neala,1,0.625
kim660,1,0.25
smalhot,1,0.375
nihaoya,1,0.125
bbommai,1,0.125
svanderl,1,0.5
ishsman,1,0.125
ruzz311,1,0.25
chut,1,0.125
dlopez,1,0.375
myokem,1,0.25
bcurrie,1,0.25
lu43,1,0.125
ashraf,1,0.125
sourdon,1,0.375
jhunsber,1,0.375
mlroby,1,0.25
jpurao,1,0.125
akiran,1,0.125
ssaeedas,1,0.125
msalmani,1,0.375
dandry,1,0.125
okoybasi,1,0.25
vsavikhi,1,0.125
huang162,1,0.25
adye20,1,0.25
lee583,1,0.125
pbyers,1,0.375
jeresonshen,1,0.25
zchia,1,0.25
kmbaumga,1,0.25
jyeoh,1,0.125
wjbennet88,1,0.125
owensec,1,0.25
avalluru,1,0.125
hankh825,1,0.25
rataniitm,1,0.5
jain28,1,0.5
ziyunlong,1,0.125
zhenghuili,1,0.375
hjscow0421,1,0.5
tpritche,2,0.6
purduehz,2,0.2
weichang,2,1.0
vswagath1989,2,1.0
mehta20,2,0.8
ashir23bom,2,0.4
jjjlee,2,0.4
dnrichar,2,1.0
jerryfdl,2,0.8
zhang581,2,1.0
kiranrajgeorge,3,1.0
dannysitu,3,1.0
andrew_kuhl,3,1.0
jcscppy,3,1.0
dfallah,3,1.0
whcraig,3,1.0
alann,3,1.0
yegaman,3,1.0
dp_kottary,3,1.0
willdathrill,3,1.0
skyoo,4,0.14285714285714285
anni_sgt,4,0.2857142857142857
anmuydarp,4,0.42857142857142855
zhicheng,4,0.42857142857142855
skshah6,4,0.14285714285714285
mmusisin,4,0.5714285714285714
asustudent_mg,4,0.14285714285714285
aayelauw,4,0.2857142857142857
mdinezza,4,0.42857142857142855
lubytony,4,0.2857142857142857
jvelamal,4,0.42857142857142855
pzzqly,4,0.14285714285714285
derekc153,4,0.2857142857142857
angiee7,4,0.14285714285714285
gajanan,4,0.42857142857142855
physicslandman,4,0.2857142857142857
swaroopa,4,0.2857142857142857
aluby,4,0.14285714285714285
raghuraj,4,0.2857142857142857
haowu,4,0.5714285714285714
skalluri,4,0.5714285714285714
kuanchuenwu,4,0.14285714285714285
jrollins,4,0.2857142857142857
baileya6,4,0.14285714285714285
kunalghosh,4,0.42857142857142855
iniyanse,4,0.7142857142857143
rvemuri8,4,0.5714285714285714
drshah,4,0.2857142857142857
dingkang,4,0.5714285714285714
whgdettlaff,4,0.42857142857142855
hotcarrier,4,0.2857142857142857
bcurrie,5,1.0
mihaela,5,1.0
vswagath1989,5,1.0
ishsman,5,1.0
schoday,5,1.0
chut,5,1.0
ziyunlong,5,1.0
jecortesc,6,0.3333333333333333
dagutierrezp,6,0.3333333333333333
clau_perez,6,0.6666666666666666
caquinones,6,1.0
forerca,6,1.0
carolina_amaya,6,0.3333333333333333
jaacevedo,6,0.3333333333333333
dabernalm,6,0.6666666666666666
moisoro,6,0.6666666666666666
carlosparra,6,0.3333333333333333
tpritche,7,1.0
biswajit025,7,1.0
inkatech,7,1.0
yusung33,7,1.0
duskie,7,1.0
jrwilcox,7,1.0
kim660,7,1.0
rchavali,7,1.0
svanderl,7,1.0
ishsman,7,1.0
cinedemian,7,1.0
chut,7,1.0
bcurrie,7,1.0
lu43,7,1.0
spwilson,7,1.0
sourdon,7,1.0
schoday,7,1.0
mindf21311,7,1.0
lee583,7,1.0
rataniitm,7,1.0
jain28,7,1.0
ziyunlong,7,1.0
