tool,start,end,mean_lon,mean_lat,user_set,ip_set
0,2007-09-09,2007-09-14,-96.78094089850342,32.77220331673921,"{'jxx071000', 'ischopra', 'selina', 'syj1209', 'TheChunker', 'quantumkapnob', 'chucks79in', 'avgust', 'hamid_9341', 'citizenbobusa', 'rpratiwadi', 'sarluke'}","{'76.185.11.164', '129.110.241.254', '129.110.196.78', '129.110.241.122', '76.185.100.200', '129.110.241.121'}"
1,2007-11-14,2007-11-17,-89.2156982421875,37.72019958496094,"{'irshad', 'kajal1', 'kotanaveen', 'radhikak', 'ashfaq', 'jahnvi', 'agayathri', 'yphani', 'bhupathikalpana', 'harish', 'abed820', 'mdnizam84', 'lnaveen'}","{'131.230.191.117', '131.230.193.151', '131.230.193.158', '131.230.193.155', '131.230.135.100', '131.230.193.157', '131.230.135.38', '131.230.74.69', '131.230.193.150', '131.230.193.149'}"
0,2007-07-30,2007-08-02,-97.8219985961914,37.750999450683594,"{'jodell', 'yiwang', 'chennima', 'mmccull', 'jloffeld', 'egwolf', 'pkvalava', 'leoh', 'xge', 'nanohub2', 'andreyk'}","{'63.252.66.225', '141.142.210.91', '63.252.66.215', '141.142.210.46', '141.142.210.35', '141.142.210.96', '141.142.210.93', '141.142.210.85', '141.142.210.43', '141.142.210.34', '141.142.210.95'}"
0,2007-10-17,2007-10-18,-86.91470336914062,40.42509841918945,"{'clarksnano', 'mmc', 'mmclennan', 'kennell', 'yru', 'dvarghe'}","{'128.210.189.80', '128.211.181.40', '128.210.20.33', '128.211.180.84', '128.210.189.174', '128.210.189.20'}"
1,2007-11-14,2007-11-15,-80.71554946899414,35.27553494771322,"{'Minghong', 'snakezap23', 'nherring', 'simiger', 'jc50fb', 'kevinjmajor'}","{'152.15.53.181', '71.68.50.63', '152.15.50.228', '152.15.53.213', '152.15.50.86', '24.74.58.49'}"
2,2007-11-18,2007-11-21,-80.71534494253305,35.22643191997822,"{'ja81881', 'simigercn', 'harsh2312', 'kobaya67', 'simiger', 'jc50fb', 'thedark'}","{'71.68.50.63', '166.82.146.220', '152.15.53.207', '152.15.50.228', '152.15.50.212', '152.15.51.44'}"
3,2007-12-01,2007-12-06,-89.2156982421875,37.72019958496094,"{'rahul24', 'khader_7786', 'harani', 'abed820', 'radhikak', 'moturukh', 'sairam', 'raamsid', 'ssahmed', 'kotanaveen', 'karthikc'}","{'131.230.193.153', '131.230.193.152', '131.230.209.199', '131.230.191.117', '131.230.193.158', '131.230.41.159', '131.230.193.146', '131.230.193.150', '131.230.194.26'}"
0,2007-11-14,2007-11-22,-80.73558777577217,35.244393751980425,"{'sharjohn', 'ja81881', 'mforney1', 'harsh2312', 'kobaya67', 'jc50fb', 'vatano', 'Minghong', 'snakezap23', 'nherring', 'simiger', 'thedark', 'kevinjmajor'}","{'152.15.50.217', '71.68.11.232', '71.68.50.63', '152.15.53.206', '166.82.146.220', '152.15.53.213', '24.74.58.255', '152.15.53.210', '71.68.29.51', '152.15.51.42', '152.15.50.228', '152.15.50.115', '152.15.51.44', '24.74.58.49'}"
1,2007-12-02,2007-12-05,-97.8219985961914,37.750999450683594,"{'ashfaq', 'jwala', 'sericsson', 'kajal1', 'potluri9', 'moturukh', 'ssahmed', 'harani', 'raamsid'}","{'12.206.114.56', '71.186.58.187', '12.201.92.32', '12.201.73.8', '71.171.213.54', '64.62.138.12', '12.201.95.208'}"
2,2007-12-03,2007-12-05,-89.2156982421875,37.72019958496094,"{'rahul24', 'khader_7786', 'harani', 'abed820', 'ssahmed', 'kotanaveen', 'radhikak'}","{'131.230.193.152', '131.230.209.199', '131.230.191.117', '131.230.193.158', '131.230.194.26'}"
