user,class_id,parti_rate
meansjared,0,0.5
cyocom,0,0.5
meganhigley11,0,0.5
shenyidi2012,0,1.0
crock,0,0.5
vanadium,0,1.0
yyang2,0,0.5
xixi_guo,0,0.5
wangy1990,0,1.0
toby_black,0,0.5
jingzhang,0,1.0
ashish_kasar,0,1.0
eastinje,1,1.0
bballben417,1,0.5
boucheag,1,1.0
mark.s.mckee,1,1.0
rehraa5,1,1.0
macdonmk,1,0.5
zachshue98,1,1.0
noyesjf,1,1.0
critcha,1,1.0
basilefg,1,1.0
samuel.j.super,1,1.0
andrew.albert,1,1.0
ericshanahan,1,1.0
liptacj,1,1.0
gw014425,1,0.5
dougla1,1,0.5
jamesmkirk28,1,1.0
jamese3,1,1.0
valentjg,1,0.5
carlsam1,1,1.0
dana.bandi,1,0.5
lorenzo.benatti,2,1.0
enrico876,2,1.0
alessiobevilacqua,2,1.0
gi.ga212,2,1.0
rubenasa,2,1.0
stefano.righi1994,2,1.0
bpitcla,3,1.0
reuben.mathew1995,3,1.0
khhsu0724,3,1.0
ascherr,3,1.0
yarbrough.josiah,3,1.0
marcjaikissoon,3,1.0
solomontolu5,3,1.0
ruining2,3,1.0
bymbaa6789,4,0.7142857142857143
dulguun1,4,0.7142857142857143
god4host0918,4,0.14285714285714285
ss0249571,4,0.42857142857142855
nymkan756,4,0.14285714285714285
tornado_u,4,0.14285714285714285
dshinwes,4,0.2857142857142857
gundalai2000,4,0.7142857142857143
delgermaa,4,0.14285714285714285
bodio955,4,0.2857142857142857
battulga9192,4,0.7142857142857143
davaa.byambasuren14,4,0.2857142857142857
munkherdene593,4,0.7142857142857143
heroaxe.0701,4,0.14285714285714285
muujig1,4,0.14285714285714285
oogii1998,4,0.14285714285714285
ulziibaatar0324,4,0.2857142857142857
tengis,4,0.14285714285714285
ubatbilig99,4,0.5714285714285714
g.munkherdene13,4,0.5714285714285714
puujeeulzii2,4,0.5714285714285714
svhbat98,4,0.14285714285714285
sdeegiimaa,4,0.42857142857142855
bz_5657,4,0.14285714285714285
anudarid6,4,0.42857142857142855
sdelgermaa47,4,0.14285714285714285
watashi.legion,4,0.2857142857142857
anar,4,0.2857142857142857
t.byambadorj0282,4,0.42857142857142855
ext2a96,4,0.14285714285714285
sumyafire1,4,1.0
tsendee,4,0.2857142857142857
bat0407,4,0.2857142857142857
jmc7066,5,1.0
mikeyu1997,5,0.5
cjw5647,5,0.5
mxl5509,5,0.5
yvy5250,5,1.0
saa5966,5,0.5
fjj5032,5,0.5
cannansong,5,0.5
rsc5261,5,0.5
sxn266,5,1.0
tzt74,5,0.5
e78yui,5,0.5
jmw6448,5,1.0
hkz5032,5,0.5
kxz172,5,0.5
jaw6297,5,0.5
rqm5425,5,1.0
erick.padilla,6,1.0
jose.trujillo,6,1.0
armando.martinez,6,1.0
manuel.guel,6,1.0
jesus.lozano,6,1.0
luz.valtierra,6,1.0
luis.ascencio,6,1.0
mauricio.lopez,6,1.0
daniel.camacho,6,1.0
bymbaa6789,7,1.0
dulguun1,7,1.0
god4host0918,7,1.0
ss0249571,7,1.0
nymkan756,7,1.0
dshinwes,7,1.0
gundalai2000,7,1.0
delgermaa,7,1.0
battulga9192,7,1.0
munkherdene593,7,1.0
oogii1998,7,1.0
ulziibaatar0324,7,1.0
ubatbilig99,7,1.0
puujeeulzii2,7,1.0
sdeegiimaa,7,1.0
bz_5657,7,1.0
anudarid6,7,1.0
watashi.legion,7,1.0
t.byambadorj0282,7,1.0
sumyafire1,7,1.0
tsendee,7,1.0
bat0407,7,1.0
siao,8,1.0
zl2513,8,1.0
lh2754,8,1.0
kmamaniya,8,1.0
arunparth,8,1.0
shubham.mahalank,8,1.0
ytsong95,8,1.0
sdyfbew,8,1.0
ac7431,8,1.0
mr4425,8,1.0
as12033,8,1.0
weekmooz,8,1.0
zh1246,8,1.0
rc2975nyu,8,1.0
emilygroves18908496,9,1.0
seeyoong,9,1.0
ltu18935122,9,1.0
preet58,9,1.0
liamjthomson18948389,9,1.0
navjinder12,9,1.0
bgutierrez,10,0.5
luzvani,10,0.5
erick.padilla,10,1.0
jose.trujillo,10,1.0
armando.martinez,10,1.0
manuel.guel,10,1.0
jesus.lozano,10,1.0
cesar.sanchez,10,1.0
luz.valtierra,10,0.5
luis.ascencio,10,1.0
mauricio.lopez,10,1.0
daniel.camacho,10,1.0
mpa102915,11,0.375
carmenvelazquez6,11,1.0
marinac1997,11,0.875
jomaes1997,11,0.375
carlosisgg97,11,0.875
albaortolan,11,0.75
henawho,11,0.875
pachecomyri,11,0.375
garciarivas97,11,0.125
pedrogs12,11,0.875
elenarg,11,0.5
rociosg97,11,0.875
abalro75,11,0.875
zacagonzalez96,11,0.375
marinagonzalezpena10,11,0.625
angelg844,11,0.875
lolbelram,11,0.5
lbh6294,11,0.5
martin10p,11,0.5
mrrayman5,11,0.5
bbaquerizo,11,0.625
miguelr.r.galan,11,0.125
trianatc,11,0.75
carlosclaragg,11,0.125
moreparaya,11,0.875
franrod.3viso,11,0.375
mery2anervion,11,0.375
rgelena3,11,0.5
saraolivares95,11,0.75
nandoroldi,11,0.25
javiersalazarmoreno97,11,0.625
gines,11,0.875
claracaballero23,11,0.375
juliandocev15868,12,1.0
damitepl,12,1.0
garx,12,1.0
felivitullo87,12,1.0
jipiccardi,12,1.0
spazos,12,1.0
nowapoca,12,1.0
pablosaavedra,12,1.0
adh30,12,1.0
ypp200,13,0.5
xxlilmontysignxx,13,0.5
dancastaneda,13,0.5
jpmcgee98,13,1.0
jaimefookinlannister,13,0.5
haclarke,13,1.0
bflores18,13,0.5
jtorres17,13,0.5
atharva98,13,0.5
michaelsaldana1,13,0.5
oishikfaruque,13,0.5
sdehoyos47,13,0.5
e1150590,13,0.5
ematson5897,13,1.0
dhodapp,13,1.0
elad.d,13,0.5
nolmos96,13,0.5
hamidausat,13,0.5
amani12345,13,0.5
ahern0722,13,0.5
saipraneett,13,0.5
ethanmorse,13,1.0
tdubnansky6,13,0.5
mjgebara14,13,0.5
kanet1234,13,0.5
darielysp,13,0.5
anibarseghyan,13,0.5
brannon44,13,0.5
michael.mechelay,13,1.0
alexisdixon6,13,0.5
lobwedge,13,1.0
j.haliburton,13,1.0
wowmuchchuck,13,0.5
luciano.brignone,13,0.5
aishu98,13,0.5
kaustubh.shirpurkar,13,1.0
rxtodd,13,0.5
lderemo,13,0.5
onaam8,13,0.5
billsnow,13,0.5
ryanboucher,13,1.0
c.a.stupka,13,1.0
ericrobles,13,0.5
tbryan,13,0.5
samashraf1,13,0.5
teoster50,13,0.5
sanchjai,13,0.5
aboone06,13,1.0
javierisma98,13,0.5
kason.carroll,13,0.5
melaniejkramer,13,1.0
aaq,13,0.5
cburke2020,13,0.5
jbaggie2019,13,0.5
alancantu57,13,0.5
c1650713,13,0.5
acn562,13,0.5
mavanzato0418,13,0.5
luciano.brignone,14,1.0
valeria.delgadorusso,14,1.0
jairgnzlz1698,14,1.0
atharva98,14,1.0
alancantu57,14,1.0
nayanpatel98,14,1.0
adhityaven,14,1.0
elad.d,14,1.0
alexisdixon6,14,1.0
francarpio96,15,1.0
jesasa1,15,1.0
beatrizsp,15,1.0
luiscamu,15,1.0
josecarlos,15,1.0
juanfran974,15,1.0
ireparsi,15,1.0
adrrommun,15,1.0
anthongomez97,15,1.0
alecorti.pardo,16,1.0
iago,16,1.0
isabelmaria.vazquez,16,1.0
adriangarea,16,1.0
helenalecoq97,16,1.0
efrenhub,16,1.0
alidsjt,16,1.0
david.garrido,16,1.0
mateocampos,16,1.0
alimatama,16,1.0
hermidaitor,16,1.0
acregodean,16,1.0
tonybocadillosgrandes,16,1.0
anxovidal8,16,1.0
ledicia97,16,1.0
amparo.castro.96,16,1.0
siemprewowthechami,16,1.0
alberfn,16,1.0
adfoz,16,1.0
vblanco.nico,16,1.0
maxernest,16,1.0
loisonchambers,16,1.0
carlosbesadaromero,16,1.0
malgaca,16,1.0
sarapl,16,1.0
martinzapata,16,1.0
electronica18,16,1.0
janalorenzolumbreras,16,1.0
puertarcd,16,1.0
danielfernandezcalo,16,1.0
pedrosiaba,16,1.0
cristinacigarran,16,1.0
svo4321,16,1.0
veronica.mieites,16,1.0
mmartinezsanchez,16,1.0
xosegq16,16,1.0
gemma,16,1.0
vickytubio,16,1.0
miri23,16,1.0
vanesagarcia,16,1.0
movi205,16,1.0
apascao,16,1.0
josepazmartin,16,1.0
camilolcastro97,16,1.0
dfl,16,1.0
jsltradecorp,17,0.5
mqadir3,17,0.5
jn1404,17,1.0
