class_id,start,end,lon,lat,size,ip_set
0,2006-06-13,2006-06-13,-86.15889739990234,39.7859992980957,6,"[{'149.166.157.54', '149.166.156.95', '149.166.156.178', '149.166.156.78', '149.166.156.44', '149.166.156.171'}]"
1,2006-02-26,2006-04-05,16.64284916238128,49.23216103643236,54,"[{'147.229.220.214', '147.229.152.50', '147.229.152.59', '147.229.192.30', '147.229.192.114', '147.229.213.188', '147.229.212.41', '147.229.152.20'}
 {'147.229.213.6', '147.229.64.183', '81.19.7.246', '147.229.214.1', '147.229.216.204', '147.229.217.109', '147.229.214.251', '147.229.68.109', '147.229.213.188', '147.229.77.241', '147.229.217.119', '147.229.68.120', '147.229.220.214', '82.117.156.231', '147.229.192.30', '147.229.152.59', '147.229.149.190', '147.229.198.174', '147.229.155.48', '147.229.192.225', '213.168.161.254', '147.229.203.92', '147.229.77.249', '147.229.220.52', '147.229.193.166', '84.21.119.6', '147.229.192.121', '147.229.192.114', '147.229.65.103', '147.229.212.155', '62.245.116.229', '147.229.214.33', '147.229.214.3', '147.229.212.41', '147.229.152.20'}
 {'147.229.192.30', '147.229.65.169', '147.229.220.52', '62.245.116.229', '147.229.217.119', '147.229.214.3', '147.229.212.41'}
 {'147.229.152.59', '147.229.192.114', '147.229.212.41', '147.229.152.20'}
 {'147.229.220.214', '147.229.213.6', '85.207.12.98', '147.229.192.114', '147.229.216.204', '147.229.198.174', '147.229.152.57', '147.229.214.33', '147.229.212.41', '147.229.152.20'}
 {'147.229.213.6', '81.19.7.246', '147.229.65.169', '147.229.217.109', '147.229.214.251', '147.229.193.166', '147.229.217.119', '147.229.155.23', '147.229.213.120', '147.229.192.30', '147.229.155.22', '147.229.149.44', '62.245.116.229', '147.229.192.225', '147.229.214.33', '147.229.214.3', '147.229.212.41'}
 {'147.229.203.92', '147.229.155.27', '147.229.216.204', '147.229.149.41', '147.229.149.53', '147.229.220.52', '147.229.214.251', '147.229.193.166', '84.21.119.6', '147.229.192.121', '147.229.220.214', '147.229.198.174', '147.229.212.155', '213.168.161.254', '147.229.149.42'}
 {'147.229.152.59', '147.229.192.30', '147.229.192.114', '147.229.152.20'}
 {'147.229.220.214', '147.229.152.20'}]"
2,2006-03-12,2006-03-17,-88.2061996459961,40.104698181152344,9,"[{'130.126.121.199', '130.126.121.201', '130.126.121.167', '128.174.115.193', '130.126.161.59', '130.126.121.166', '130.126.121.200', '130.126.179.217', '130.126.178.236'}]"
3,2006-01-24,2006-05-10,-86.91470336914062,40.42509841918945,14,"[{'128.210.186.49', '128.210.127.216', '128.210.90.16', '128.210.189.191', '128.210.10.150', '128.210.189.105', '128.210.189.156', '128.210.189.80'}
 {'128.210.186.49', '128.211.181.124', '128.211.181.105', '128.211.251.107', '128.211.180.155'}
 {'128.210.186.49', '128.210.189.249', '128.210.186.57', '128.46.214.36', '128.210.189.105'}
 {'128.211.181.173', '128.210.189.239', '128.210.189.12', '128.10.7.121', '128.210.189.105'}]"
4,2006-06-08,2006-06-11,126.9425139427185,37.57311549451616,7,"[{'147.46.42.101', '147.46.147.137', '147.46.237.51', '125.178.114.161', '147.46.246.101', '147.46.243.74', '147.46.147.24', '221.150.108.167'}]"
5,2006-03-12,2006-03-18,-74.06169891357422,4.6493000984191895,9,"[{'201.245.227.116', '200.21.242.98', '200.69.103.2'}]"
6,2006-04-07,2006-04-15,-82.36438549205171,29.666781985387235,23,"[{'128.227.55.201', '128.227.232.173', '128.227.241.165', '128.227.83.219', '128.227.120.226', '128.227.120.205', '68.226.1.187', '128.227.120.104', '70.171.22.148', '70.171.11.231', '68.101.74.153', '68.226.4.22', '68.226.4.212', '128.227.232.166', '128.227.232.198', '128.227.232.174', '70.171.39.108', '128.227.57.122', '128.227.232.170', '70.171.11.216', '70.171.10.254', '128.227.120.103'}]"
7,2006-04-17,2006-06-15,-117.3984468811487,33.94809477192264,27,"[{'66.215.225.40', '138.23.2.196', '138.23.170.109'}
 {'138.23.166.177', '138.23.166.41', '138.23.170.109', '138.23.166.121'}
 {'66.215.225.40', '138.23.212.247', '138.23.2.196', '138.23.166.32', '138.23.199.125', '138.23.166.24', '138.23.166.113', '138.23.166.27', '138.23.166.31', '66.215.233.175', '138.23.166.22', '138.23.166.42', '138.23.166.17', '138.23.166.25'}
 {'138.23.198.107', '66.215.165.45', '138.23.2.196', '138.23.166.17', '138.23.166.25', '138.23.166.21', '138.23.166.28', '138.23.226.140'}]"
8,2006-03-27,2006-04-06,-93.21691072904147,44.97754542032878,12,"[{'128.101.170.132', '128.101.171.223', '134.84.165.27', '128.101.171.220', '134.84.54.232', '128.101.169.207'}
 {'128.101.170.88', '128.101.170.132', '128.101.171.220', '134.84.54.250', '134.84.54.232', '128.101.170.127', '128.101.169.207', '128.101.169.204', '128.101.170.87'}]"
9,2006-01-16,2006-01-25,-122.29327986443639,47.673676238304544,37,"[{'128.95.59.203', '128.95.42.191', '128.208.36.71', '128.95.141.33', '128.208.58.137', '128.95.3.141', '128.95.223.160', '128.95.42.121', '66.235.9.174', '128.95.133.146', '24.18.239.239', '24.18.232.112', '128.95.133.153', '128.208.36.17', '24.16.246.118', '128.95.42.210', '128.208.35.40', '128.95.42.168', '128.95.42.141', '128.208.199.151', '24.22.181.133', '128.95.42.119', '66.194.72.10', '24.19.45.47', '128.208.36.198', '128.95.102.182', '128.208.36.154', '128.208.35.64', '128.208.36.63', '128.208.35.230', '128.95.134.37', '24.18.167.63', '206.169.229.170', '24.18.232.211', '24.22.163.108'}]"
