user,class_id,parti_rate
goboshi,0,0.375
aa_ayoub,0,0.5
ahmed_3anter,0,0.5
ayman,0,0.375
aemira,0,0.125
amrali,0,0.375
abdoon,0,0.375
abd_allah,0,0.5
sarah,0,0.5
sisi,0,0.125
serag,0,0.125
mmatda1976,0,0.25
tamerhamdy,0,0.5
teweetan11,0,0.125
ali70000000,0,0.375
ghost9991000,0,0.5
shafeey,0,0.375
mohammedawney,0,0.375
redfox,0,0.5
greatsisi,0,0.125
ek4m2005,0,0.25
essamhamdy,0,0.625
khashaba154,0,0.25
waled,0,0.5
yousrykamal,0,0.75
ahmedgad,0,0.625
mohamedabouzied,0,0.875
mbsami,0,0.5
tarek1984,0,0.25
minagad,0,0.625
aymanmahgoub,0,0.5
abdullah_yousof,0,0.625
maged_1,0,0.25
teweetan1,0,0.75
ranya_samy,0,0.5
alico,0,0.375
heba_sadek,0,0.25
mohamedgsh,0,0.375
mayyada,0,0.25
abdelwahab202,0,0.125
h_maksoud,0,0.875
olaadel,0,0.5
hattem,0,0.75
a_bohy,0,0.25
mahmoud1983,0,0.875
engineerahmedhamed,0,0.375
amrzahir,0,0.625
cyrix,0,0.5
nass_sare,1,1.0
reedra1,1,1.0
crimsonvaliant,1,1.0
northofnowhere5,1,0.5
dasgups2,1,1.0
candelbm,1,0.5
gtengland,1,1.0
mabadri,1,0.5
nnajdek,2,0.16666666666666666
ssadeque,2,0.8333333333333334
ashtone_rose,2,0.5
chen314,2,0.16666666666666666
sjmen,2,0.5
ashraf,2,0.3333333333333333
saumitra,2,0.16666666666666666
jjallal,2,0.5
lundstro,2,0.16666666666666666
prwest,2,1.0
jwhyland,2,0.16666666666666666
wizjeong,2,0.16666666666666666
lokeyh,2,0.6666666666666666
mumbly_joe,2,0.6666666666666666
srikarb,2,0.6666666666666666
sourdon,2,0.16666666666666666
rexhuang81,2,0.8333333333333334
dhruvsingh,2,0.3333333333333333
icmyselfinu,2,1.0
msalmani,2,0.6666666666666666
onurucler,2,0.6666666666666666
02paiks,2,0.8333333333333334
jain28,2,0.8333333333333334
askiahill,2,0.8333333333333334
loke,2,0.16666666666666666
amoham2,2,0.3333333333333333
jloy,2,0.3333333333333333
dnbakmaz,3,1.0
richenk,3,1.0
eclark,3,1.0
pbstofko,3,1.0
dler,3,1.0
williajl,3,1.0
chashivche84,3,1.0
banks,3,1.0
jawadz,3,1.0
digregor,3,1.0
abknel,3,1.0
kbarringer,3,1.0
tyler,3,1.0
shreezan,4,0.5
waaraa1331,4,1.0
royce,4,1.0
ngc1892,4,1.0
averice,4,0.5
son4john,4,0.5
chadrichards,4,1.0
thefootballer1,4,0.5
tasifkhan,4,0.5
chrislavery,4,0.5
kinto06,4,1.0
obgob,4,0.5
odc081000,4,0.5
runnergirl87,4,1.0
coolexcitingname,4,0.5
ccjeph1,4,0.5
cen,4,0.5
mrjeffy321,4,0.5
kcantley,4,0.5
snoop15,5,1.0
magicdigr,5,0.5
luckyhusky,5,1.0
arl437,5,0.5
goebwer,5,1.0
dam7850,5,0.5
bmw32373,5,1.0
battlebutt,5,0.5
jayj2510,5,1.0
lugosch,5,1.0
rroyler,5,0.5
jorge_rey16,5,0.5
xzhang1,5,0.5
sush1812,5,1.0
amrita3,6,0.25
amrita1,6,0.25
anirudh1,6,0.125
ashish_g,6,0.125
amrita13,6,0.125
yuvi,6,0.125
amrita5,6,0.5
amrita12,6,0.125
cb105me136,6,0.125
amrita11,6,0.125
rajasree,6,0.875
anumalaparamba,6,0.125
amrita9,6,0.75
amma,6,0.375
tevatron,6,0.125
anirudh2,6,0.125
amrita6,6,0.5
krishnamboori,6,0.5
amrita2,6,0.25
amrita7,6,0.75
n_krishnan,6,0.375
kripamayi,6,0.625
shweta,7,1.0
roohie,7,1.0
tarun_agarwal90,7,1.0
kukkoo75,7,1.0
auatai,7,1.0
khushboo,7,1.0
kapilvkjain,7,1.0
future2121,8,1.0
kingofyoon1,8,1.0
kumaryu,8,1.0
lovecoms,8,1.0
pgkwanjul,8,1.0
sm2mr,8,1.0
coolman7910,8,1.0
akelohre,8,1.0
tndydakstp,8,1.0
kapsu,8,1.0
rydghks,8,1.0
ackear,8,1.0
thehits,8,1.0
liho2010,8,1.0
picturelover,8,1.0
rins81,8,1.0
hunybebe,8,1.0
beatronic,8,1.0
navid,8,1.0
jungildoo,8,1.0
reachvast,8,1.0
nystick,8,1.0
sunshines23,8,1.0
sheheeda,9,0.5714285714285714
lavanyag,9,0.2857142857142857
chevuri,9,0.2857142857142857
speed2ak,9,0.5714285714285714
craisyfrog,9,0.5714285714285714
sabiram164,9,0.8571428571428571
sampathy,9,0.5714285714285714
mutaz,9,0.8571428571428571
karthik1106,9,0.5714285714285714
srilekha,9,0.5714285714285714
sreenivasg,9,0.8571428571428571
nil2786,9,1.0
clzhang,9,0.8571428571428571
mutazt,9,0.14285714285714285
sushma,9,0.14285714285714285
millersiu,9,0.14285714285714285
saravece550,9,0.8571428571428571
lfeig,10,0.5
mmurphy,10,1.0
bgojer,10,1.0
darcyrahming,10,0.5
tzhu,10,1.0
hrussell,10,1.0
ysun,10,1.0
benmackenzie,10,1.0
cmj140,10,1.0
ciser,10,0.5
kledvora,10,1.0
omargutierrez8,10,1.0
thealy,10,1.0
regit627,10,1.0
tsa309,10,1.0
amodtimalsina,10,0.5
skumar,10,1.0
jguerrieri,10,1.0
fvirani,10,0.5
mojserkis,10,0.5
paulyim1,10,0.5
mmeurice,10,1.0
akrishnan,10,1.0
mhowell,10,0.5
mbaker,10,1.0
enuila,10,0.5
ledzep89,10,1.0
tbrockly,10,1.0
abeyt,10,1.0
lfoley,10,0.5
jmilian,10,0.5
tkoegel,10,1.0
kelley08,10,0.5
aberens,10,0.5
sharrity,10,1.0
wmitzelfeld,10,1.0
vdopker,10,0.5
ncc814,10,1.0
pkpark,10,1.0
lwint,10,0.5
almaswimfreak06,10,1.0
ndeiters,10,0.5
alberthong,10,0.5
liuz08,10,0.5
jilopez,10,0.5
cook3r,10,1.0
bwalsh,10,0.5
mbloch,10,0.5
kodonnell,10,0.5
amatsil,10,1.0
amunre,10,1.0
kdimond,10,0.5
eryan,10,0.5
cmcguffin,10,1.0
lredden,10,1.0
mkang,10,0.5
eemartinez,10,1.0
mstull,10,1.0
sconnell2010,10,0.5
sgojer,10,0.5
trivers,10,1.0
ohnoitsmaria,10,1.0
robertellis2012,10,0.5
dmacanas,10,1.0
mindovermattr17,10,0.5
aholladay,10,1.0
dobrien,10,0.5
mfernandez,10,0.5
jgorrell,10,1.0
iramer,10,1.0
mac210,10,1.0
berickson,10,1.0
pweidner,10,1.0
tkim,10,1.0
midnightkitty2,10,0.5
usman2012,10,0.5
tthomas,10,1.0
zali,10,1.0
halvorsonm,10,1.0
aelsaeed,10,1.0
khooley,10,1.0
jmontejo,10,0.5
sew896,10,1.0
afefferman,10,1.0
dwalco,10,0.5
hallke,10,0.5
pmohan,10,1.0
elucks,10,0.5
lvalentino,10,1.0
vzahran,10,1.0
jchung,10,1.0
sstephens,10,0.5
gkim314,10,0.5
lli,10,0.5
dangallegos,10,0.5
nlau,10,0.5
derbs,10,1.0
ttobias,10,0.5
scollins8,10,1.0
khashiba,10,1.0
jsias,10,1.0
achen03,10,1.0
kcooper,10,0.5
cmihalache,10,1.0
kmb562,10,1.0
clee12,10,1.0
csolares,10,1.0
gabgirl24,10,1.0
jwen,10,1.0
smalin,10,1.0
nrieser,10,1.0
cpeng,10,0.5
soneill,10,1.0
gflocker,10,1.0
tshenoy,10,1.0
mchou,10,1.0
sepd22,10,1.0
razhar,10,0.5
bbecker,10,1.0
jmadsen,10,1.0
cberhorst,10,1.0
ascheffel,10,1.0
mdornbusch,10,1.0
awong,10,1.0
rthompson,10,1.0
bwilliams,10,0.5
sshah,10,0.5
trockers,10,0.5
laurie521,10,0.5
inaheaven,10,1.0
awald,10,1.0
cprovencal,10,1.0
mahimavijay,10,1.0
knickele,10,1.0
jebeard,10,1.0
cckhor,10,1.0
jkulesa,10,1.0
yzhu90,10,1.0
btongson,10,0.5
gpillai,10,1.0
bathans,10,1.0
rwinnegar27,10,0.5
mherschfeld,10,1.0
rzhan,10,1.0
kdam,10,1.0
sschwartz,10,1.0
olegkord,10,1.0
dkim0406,10,1.0
mfaliszek,10,1.0
esayers,10,1.0
chanyxp,10,0.5
mliew,10,0.5
kkahle,10,1.0
mrfriskylemur,10,0.5
kdriemeyer,10,1.0
mbartnovsky,10,0.5
mbabalooee,10,1.0
enyatepecoo,10,0.5
kfullin,10,1.0
mcavanaugh,10,1.0
chicken1214,10,1.0
kchu,10,1.0
maffi,10,0.5
jmiller,10,1.0
hsun,10,1.0
mgandhi,10,0.5
amorgan,10,1.0
mattaar,10,1.0
npizzolato,10,1.0
catcarr10,10,0.5
schow,10,1.0
kpovod,10,1.0
anne8683,10,0.5
jkang,10,1.0
azuzelo,10,1.0
mdsonnta,10,1.0
yni,10,1.0
jpanhans,10,1.0
joshlee,10,1.0
pacuna,10,0.5
cky161,10,0.5
mgajewsky,10,0.5
rcassidy,10,1.0
lpree,10,0.5
bstasiak,10,0.5
hpoints,10,1.0
aotieno,10,0.5
a_pope,10,0.5
mcajigas,10,0.5
epark,10,1.0
abaleanu,10,1.0
lscolaro,10,1.0
zjoachim,10,1.0
majestyk,10,1.0
runfree909,10,0.5
nshand,10,0.5
sschmidt,10,0.5
cmoran,10,1.0
cmiller,10,1.0
sml257,10,0.5
danderson4,10,1.0
veulo,10,0.5
psseshadri,10,1.0
nkim,10,1.0
arosenkranz,10,1.0
achu,10,1.0
tsanusi,10,1.0
ejensler,10,0.5
sshin,10,1.0
rhund,10,1.0
abeebe,10,1.0
duranth,10,1.0
redwards,10,1.0
thoh13,10,0.5
jkastan,10,0.5
stheodossiou,10,0.5
dwhitehead,10,1.0
jyu,10,1.0
aft294,10,0.5
lhemenetz,10,1.0
dbieranoski,10,1.0
faithboman,10,0.5
cmcelwrath,10,1.0
mabaker,10,1.0
jbarnes,10,1.0
skellert,10,0.5
aschwartz,10,1.0
slhatch,10,1.0
bhvide,10,1.0
afraum,10,1.0
madsciencetist,10,0.5
kknowles,10,1.0
ecasano,10,1.0
irodriguez,10,1.0
gtillett2012,10,1.0
miarose,10,0.5
cyoon,10,0.5
wylee,10,1.0
dwainwright,10,1.0
nniles,10,1.0
tpickerill,10,0.5
cdzeba,10,1.0
kold1,10,0.5
nkappler,10,1.0
rzyer,10,0.5
igolbin,10,1.0
awatts,10,0.5
rpang,10,1.0
tmw314,10,1.0
jwalsh,10,1.0
ccallahan,10,1.0
mehritt,10,0.5
ahobaugh,10,1.0
xiaoxu,10,1.0
jgottesman,10,1.0
cen25ter,10,0.5
yukim,10,1.0
ekav,10,0.5
smshim,10,1.0
agordon,10,0.5
jdoering,10,1.0
wboulay,10,1.0
hle,10,1.0
akahn,10,1.0
sbhowmick,10,1.0
psexton,10,1.0
vqv226,10,0.5
mtweet,10,1.0
mpilecki,10,0.5
mcarson,10,0.5
kbullen,10,1.0
lfraust9,10,0.5
abakken,10,0.5
dkluger,10,1.0
psnieder,10,0.5
soh,10,1.0
jthich,10,1.0
arazma,10,1.0
lvalentino1,10,0.5
jsalazar,10,1.0
