user,class_id,parti_rate
tcu1715049,0,0.7142857142857143
leica,0,1.0
gantzumr1229,0,0.5714285714285714
g1715016,0,0.14285714285714285
inout,0,0.7142857142857143
onigiri222,0,0.5714285714285714
okuyama64,0,0.8571428571428571
g1715069,0,0.8571428571428571
g1715015,0,0.8571428571428571
g1715061,0,0.8571428571428571
g1715030,0,0.7142857142857143
g1715001,0,0.42857142857142855
mazuuchi,0,0.42857142857142855
hiroyuki114514,0,0.7142857142857143
qqqqqqqqqq,0,1.0
g1715034,0,0.2857142857142857
g1715103,0,0.8571428571428571
g1715095,0,0.8571428571428571
g1715102,0,0.42857142857142855
maru1012,0,0.42857142857142855
og,0,0.8571428571428571
kazu171,0,1.0
ywyw,0,0.8571428571428571
ewill8180,1,1.0
ryean23,1,1.0
jkontchou,1,1.0
jarrodglenn,1,1.0
arizaman,1,1.0
nkechi_eny,1,1.0
ashtree321,1,1.0
yifan98,1,1.0
lobwedge,1,1.0
zz4693,1,1.0
cwest,1,1.0
cdregan17,1,1.0
dawe101,1,1.0
david_smith6,1,1.0
enrique98,1,1.0
averyhale95,1,1.0
ast18.2011,2,1.0
thapa1s,2,1.0
milesblanchet,2,1.0
saritd,2,1.0
sumandas,2,1.0
javritt,2,1.0
click_rajendra,2,1.0
yashada24parab,3,1.0
rupikabhandare17,3,1.0
bipinyadav413,3,1.0
minoutinarvekar,3,1.0
makarandprakashpatil,3,1.0
anirudhmrao9,3,1.0
pradnyakilledar.411998,3,1.0
samprity,4,1.0
millerkd3,4,1.0
robinsonjt2,4,1.0
walshj2,4,1.0
demtn,4,1.0
kuleffd,4,1.0
nitheesh,5,0.058823529411764705
padianilanil143,5,0.29411764705882354
posakrishnavamsikrish,5,0.11764705882352941
sweetysandhya6110,5,0.17647058823529413
jagadeeswarpersonal,5,0.058823529411764705
dileepdileep12399,5,0.058823529411764705
vasanthamtharun945,5,0.35294117647058826
vsunilkumar1010,5,0.29411764705882354
ujwalaammineni,5,0.17647058823529413
tharun.varmad0406,5,0.23529411764705882
sreelekhareddy1999,5,0.23529411764705882
soharikareddysura2000,5,0.11764705882352941
ujwalaammineni2000,5,0.47058823529411764
medhoorumouni123,5,0.058823529411764705
shaikabbas290,5,0.47058823529411764
ramya143,5,0.5294117647058824
reddyh984,5,0.058823529411764705
maneeshreddy39,5,0.5882352941176471
kondapalliramesh111,5,0.058823529411764705
balajinani666936,5,0.17647058823529413
sathvika,5,0.8823529411764706
niranjan18,5,0.058823529411764705
charancherry22.j,5,0.5294117647058824
saiganeshreddy,5,0.29411764705882354
vsumalireddy,5,0.5294117647058824
pavankumarnaiduramisetty143,5,0.11764705882352941
ponnerinitheesh1234,5,0.29411764705882354
deva,5,0.8235294117647058
srujanpoluka630,5,0.11764705882352941
vishnuch4332,5,0.11764705882352941
ponnalapavanreddy,5,0.23529411764705882
ramananidhrabangi20,5,0.11764705882352941
varshitharamu118,5,0.5294117647058824
sivareddytirupati,5,0.35294117647058826
anandreddymahan254,5,0.29411764705882354
gowthamvenkatachalam,5,0.47058823529411764
gallapavankalyan9603,5,0.23529411764705882
jagadeeswar0716,5,0.23529411764705882
itsonlyrenu,5,0.058823529411764705
vvasu8818,5,0.35294117647058826
dasamandamashok,5,0.35294117647058826
kkrchalla04,5,0.6470588235294118
sumanthroyal.poola,5,0.058823529411764705
krishnakumar60649,5,0.47058823529411764
nrhodes,6,0.5
sscholten,6,0.5
lmilligan,6,1.0
dmarcantonio,6,1.0
kaihm,6,1.0
higginse,6,0.5
kpatsis,6,0.5
jarrahharrison8,6,0.5
npriscilla,6,0.5
kylaa,6,0.5
ylee9,6,0.5
slangoulant,6,1.0
brussell1,6,1.0
jrickett,6,0.5
msrikumar,6,0.5
mjohn1,6,0.5
vchendrawan99,7,1.0
mabuseada,7,1.0
yingcui,7,1.0
afternoonelena,7,1.0
mdemele,7,1.0
hemadesai,7,1.0
li000432,7,1.0
vasudevan1197,7,1.0
srivallabha16,7,1.0
nitheesh,8,1.0
rlohithkumar,8,1.0
sweetysandhya6110,8,1.0
vasanthamtharun945,8,1.0
vsunilkumar1010,8,1.0
ujwalaammineni,8,1.0
tharun.varmad0406,8,1.0
sreelekhareddy1999,8,1.0
soharikareddysura2000,8,1.0
ujwalaammineni2000,8,1.0
medhoorumouni123,8,1.0
pavanreddyponnala123,8,1.0
shaikabbas290,8,1.0
ramya143,8,1.0
maneeshreddy39,8,1.0
sathvika,8,1.0
charancherry22.j,8,1.0
saiganeshreddy,8,1.0
vsumalireddy,8,1.0
pavankumarnaiduramisetty143,8,1.0
ponnerinitheesh1234,8,1.0
deva,8,1.0
srujanpoluka630,8,1.0
vishnuch4332,8,1.0
ponnalapavanreddy,8,1.0
varshitharamu118,8,1.0
sivareddytirupati,8,1.0
anandreddymahan254,8,1.0
