user,class_id,parti_rate
carolr.delgadol,0,0.3333333333333333
mariaa.montoyam,0,0.6666666666666666
lufelaar,0,0.3333333333333333
angiearismendi,0,0.6666666666666666
jennypaolagalan,0,0.3333333333333333
cindyl.leong,0,0.6666666666666666
mateocastaneda,0,0.3333333333333333
maruchale92,0,0.6666666666666666
juliad.gonzalezm,0,0.3333333333333333
paulatsanchezt,0,1.0
ivandaniloef,0,0.3333333333333333
daniela14,0,0.6666666666666666
jorgevc,0,0.3333333333333333
leidyc.hernandezp,0,1.0
jorcanas,0,0.6666666666666666
santiagoaninoc,0,0.6666666666666666
mariac.hernandezq,0,0.6666666666666666
taniar.romerob1,0,0.3333333333333333
andream.bravof,0,0.6666666666666666
jonathany.polaniab,0,0.6666666666666666
pips0289,0,1.0
maloryd.gutierrezd,0,0.6666666666666666
soniac.lizcanoc,0,0.6666666666666666
mariae.ballesterosg,0,0.3333333333333333
luisaarcos,0,0.6666666666666666
kevins.lopezs,0,0.3333333333333333
jessicap.contrerasa,0,0.6666666666666666
luis.reya,0,0.6666666666666666
dannycardenas48,0,0.3333333333333333
yedyp.buitragom,0,0.6666666666666666
haroldy.herreraa,0,0.6666666666666666
juanmontealegre,0,0.3333333333333333
leidycarolina,0,0.3333333333333333
lizethj.perezr,0,0.3333333333333333
ingridp.rodriguezr,0,1.0
laura.arias,0,0.3333333333333333
sergionemoga,0,0.3333333333333333
julianai.sanchezc,0,1.0
johnr.duranr,0,0.3333333333333333
hernand.abrilm,0,1.0
astridmejiat,0,0.3333333333333333
jhona.gomezd1,0,0.6666666666666666
jonathan.polaniab,0,0.3333333333333333
stephania.navarretel,0,0.6666666666666666
david.mosqueral,0,0.3333333333333333
michaels.bravob,0,0.6666666666666666
dianaccabrerac,0,0.6666666666666666
juans.torresa,0,0.6666666666666666
danielly,0,0.3333333333333333
angieg,0,0.6666666666666666
laurac.porrasb,0,0.6666666666666666
katherinem,0,0.6666666666666666
luisaf.laraa,0,0.3333333333333333
taniacordoba1,0,0.3333333333333333
jonnya.gaitanb1,0,0.3333333333333333
sebastian0722,0,0.3333333333333333
angieespitia1996,0,0.3333333333333333
afelipe.blopez,0,0.6666666666666666
laurad.sanchezv,0,1.0
pavan.malay,1,0.3
akshaya1512,1,0.2
hem.metalia,1,0.2
mturi,1,0.2
nvnreddy418,1,0.4
santhosh.y,1,0.3
ya9mehta,1,0.4
engpeacock,1,0.1
anoopreddy1993,1,0.1
nawaz316,1,0.3
ritvik03,1,0.2
mohammed18,1,0.1
harishdasariraju,1,0.1
bansari21,1,0.4
himali_dhaduk2493,1,0.4
pallavivenkatesh,1,0.1
satyen1401,1,0.1
harshpathak,1,0.1
thedmutz24,1,0.1
sathiriv,1,0.2
kavyathokala,1,0.3
mvenu2,1,0.2
venkateah,1,0.3
shilpa1992,1,0.3
rakeshyadav,1,0.2
slim.severnick,1,0.1
vanimerugu,1,0.5
poojatrivedi,1,0.2
dipal.ptl,1,0.2
mani477,1,0.3
james54,1,0.2
engahmedsajit,1,0.1
namratha.siddappa,1,0.4
muralikrishna41,1,0.3
marneni01,1,0.5
sandeepx99,1,0.2
p.rathod,1,0.2
dharanidar123,1,0.5
binayb175,1,0.4
nagasai,1,0.4
trodas1287,1,0.2
