user,class_id,parti_rate
fahaddfaisal,0,1.0
talhaislam97,0,1.0
abdullamasood29,0,1.0
muneebahmedmalik10,0,1.0
haseemzafar4,0,1.0
malikjunaid1325,0,1.0
maks2002,1,1.0
kondaurov.semion,1,1.0
ozerova_19,1,1.0
lordipsi,1,1.0
kjiva,1,1.0
grygorytest,1,1.0
ivannamelnikovic6,1,1.0
tolchenn,1,1.0
akayagi1227,2,1.0
yuichi0330,2,1.0
fujii3,2,0.875
sake,2,1.0
g1815083,2,1.0
g1815026,2,1.0
seiga,2,0.875
hurezemitcu346,2,1.0
ohnobaske1515,2,1.0
jg14g,2,1.0
ken22,2,0.875
atsu272,2,0.125
g1815086tcu,2,1.0
murasyu811,2,0.875
ryobucchi21,2,0.875
satosatoryo,2,1.0
eeg1815003,2,0.875
akouno95,2,1.0
ryusuketoda,2,0.875
denkidenshi,2,0.875
g1815002,2,0.875
akikusa,2,0.75
aaaa1111,2,1.0
agata0723,2,0.875
g1815059,2,1.0
narycan,2,1.0
shota5963,2,1.0
tomoya223,2,1.0
ayaka,2,1.0
tanakeru,2,0.625
eito,2,1.0
twobow92,2,0.875
yutaro0605,2,0.625
yutaka3991,2,0.25
hiroaki24,2,1.0
account01,2,1.0
kyoppei0516,2,1.0
kawasrino,2,1.0
tecyartha10,2,1.0
momoe14,2,1.0
abcd0603sk,2,1.0
rena0912,2,1.0
koma2039,2,1.0
masakiyamucha,2,1.0
soccerlove.0404,2,1.0
g1815081,2,1.0
kick.n.bio1998,2,1.0
athlete.kento,2,0.375
null1682,2,1.0
kawa1,2,1.0
higuchiyuta,2,1.0
jungwoo219,2,1.0
kentaro.nakamura,2,1.0
pranali.nc,3,0.3333333333333333
niharika.somani,3,0.6666666666666666
pratik.lodha.pl,3,0.3333333333333333
tanmaykhanolkar,3,0.3333333333333333
anjali.golani,3,0.6666666666666666
jayd1529,3,0.6666666666666666
bhargavikaslikar,3,0.3333333333333333
yukta.rane,3,0.3333333333333333
vedant.modak,3,0.3333333333333333
arpanbiswas,3,0.3333333333333333
m.veer,3,0.3333333333333333
sachin9,3,0.3333333333333333
saeesh.aher,3,0.6666666666666666
keval09,3,0.6666666666666666
aryaman1712021,3,1.0
hirenkachhadiya,3,0.3333333333333333
hiralmistry9,3,0.6666666666666666
gauri.rp,3,0.3333333333333333
h.bilkhu,3,0.6666666666666666
harsh.vasani,3,0.6666666666666666
p.ambelkar,3,0.3333333333333333
anirudh9911,3,1.0
mehuldoshi,3,0.6666666666666666
saptarshi.k,3,0.3333333333333333
malhar.k,3,0.3333333333333333
paras14,3,0.6666666666666666
divya.manikantan,3,0.6666666666666666
rinkalkeniya,3,0.3333333333333333
mayur07,3,0.6666666666666666
pranav.garg,3,0.3333333333333333
gauri.bane,3,0.6666666666666666
tinglet,4,0.75
nikita.d.popel,4,0.5
macalintalca,4,1.0
hufferec,4,1.0
jonesdc7,4,1.0
stonerockjp,4,1.0
vavrutin,4,0.5
andaryyn,4,1.0
lawrencead2,4,1.0
georgejt,4,1.0
assirs,4,0.5
batestm,4,0.25
greyrj,4,0.25
joneswm3,4,1.0
uozgur,4,0.25
xanderwill,4,0.75
audreykluis,4,1.0
dufflab,4,0.25
escamillaa,4,1.0
walterses,4,0.25
barfieldja,4,0.25
duongkh,4,1.0
nikhatzhn,4,1.0
amras,4,0.5
nguyenk35,4,0.75
sun893,5,0.8
jharuna,5,1.0
li1606,5,0.6
hsiao35,5,0.6
tpackows,5,1.0
panjunrui100,5,0.4
liu2792,5,0.2
nmorriss,5,1.0
gekco,5,0.4
behnkea,5,1.0
tan213,6,1.0
kidskidyou,6,1.0
ajishi,6,0.6
vostwal,6,0.8
sshikha,6,0.8
sah1,6,0.6
saha40,6,1.0
zhesun,7,0.25
b615057,7,1.0
ansckdqja123,7,0.75
kdy3894,7,0.5
rmaehdalf,7,0.25
tjwjdqja5,7,0.75
poby,7,0.25
sohny94,7,1.0
aaddss3210,7,0.75
ksw950828,7,1.0
01024461660a,7,0.75
eogksakdhkd,7,0.75
hyuk8041,7,0.5
terry0511,7,0.75
chaems322,7,0.75
jihwanch1,7,0.75
gunso,7,0.75
b515037,7,1.0
kdm52,7,0.5
kimsw9506,7,0.75
wndud5258,7,0.75
euem789,7,0.75
ehrnjs326,7,1.0
alankritha,8,1.0
sathvikaithagoni,8,1.0
oves,8,1.0
charitha2002,8,1.0
sakeths,8,1.0
ee19btech11033,8,1.0
manjunath216,8,1.0
irohith,8,1.0
bananavati,8,1.0
ee19btech11042,8,1.0
ee19btech11022,8,1.0
sravanthi1,8,1.0
nishanth_kannan,8,1.0
abhishekgautam011,8,1.0
chandramouli,8,1.0
mahima444,8,1.0
varshit,8,1.0
likhita26,8,1.0
ee19btech11030,8,1.0
srijithreddypakala001,8,1.0
kpranav,8,1.0
ee19btech11010,8,1.0
jithin,8,1.0
ee19btech11006,8,1.0
smaran43,8,1.0
sathvik,8,1.0
modica1,9,1.0
lisa_tondelli,9,1.0
lucaselmi,9,1.0
elia_vignoli_unimore,9,1.0
jacoponicolini,9,1.0
fede.lombo1997,9,1.0
simone_travagliati,9,1.0
manikarnika1009,10,0.5
phantomscythe1738,10,0.5
udaykiran,10,0.5
gauthamy,10,1.0
anand358,10,1.0
manjunath_216,10,0.5
pkohli24,10,1.0
uday_kiran,10,0.5
manjunath216,10,0.5
ee19btech11010,10,0.5
jithin,10,0.5
saisatyaprasaanth,10,0.5
yagneek,10,0.5
noone,10,0.5
paolo.rocchetti.96,11,1.0
rasd232,11,1.0
oscarglenister,11,1.0
ttruman,11,1.0
irobertson,11,1.0
cpattinson,11,1.0
anakhl,11,1.0
procchetti,11,1.0
specialkay,11,1.0
ostanley,11,1.0
wlongwf,11,1.0
maxwest,11,1.0
azheng1,11,1.0
hemiao1,12,0.5
rongdell,12,0.8333333333333334
panryan800,12,0.16666666666666666
lixb20,12,0.6666666666666666
pukai20,12,0.5
piaozhihong16,12,0.8333333333333334
sunyj20,12,0.8333333333333334
chao.w,12,0.5
dml19,12,0.6666666666666666
brady1116,12,0.8333333333333334
gy20,12,0.8333333333333334
nicktotw,12,0.16666666666666666
lvsiqi227,12,0.8333333333333334
zhanke99k,12,0.5
zexin.f,12,0.8333333333333334
arton,12,0.5
lmt,12,0.6666666666666666
hzp271828,12,0.5
xinkang,12,0.5
weiyexin10,12,0.5
their123,13,1.0
b919083,13,1.0
b619100,13,1.0
aaddss3210,13,1.0
my1hunter,13,1.0
jgyyeong,13,1.0
eomhyobin1227,13,1.0
dldmsrbx,13,1.0
terry0511,13,1.0
poweroftrust,13,1.0
