user,class_id,parti_rate
poltera2,0,1.0
acperkins,0,1.0
gcdecker,0,1.0
gkpolston,0,1.0
faroseh,0,1.0
agilmore,0,1.0
CWllms,0,1.0
akschmitt101,0,1.0
mirek,1,0.6666666666666666
xjanic06,1,0.8333333333333334
pospa83,1,0.3333333333333333
Havlicek,1,1.0
jchmelik,1,0.5
jardakn,1,0.3333333333333333
jiri_novosad,1,0.5
xmisek00,1,0.6666666666666666
zeron,1,0.5
xsvabf00,1,0.16666666666666666
hajny,1,0.3333333333333333
poolee,1,0.5
xkrahu03,1,0.6666666666666666
wing,1,0.16666666666666666
Pau16,1,0.6666666666666666
thorXL,1,1.0
xhenzl00,1,0.6666666666666666
roman,1,0.8333333333333334
magellan,1,0.3333333333333333
sulcj,1,0.6666666666666666
rasiel,1,0.3333333333333333
vidan,1,0.3333333333333333
mage,1,0.6666666666666666
jendelin1,1,0.8333333333333334
vinecko,1,1.0
xuhlar00,1,0.8333333333333334
jiriholubcik,1,0.6666666666666666
xbotko00,1,0.8333333333333334
xstava05,1,0.3333333333333333
clown,1,0.8333333333333334
kliball,1,0.5
KliBall,1,0.16666666666666666
loutocky,1,0.3333333333333333
poloop,1,0.3333333333333333
clovek,1,0.16666666666666666
callos,1,0.8333333333333334
haldy123,1,0.16666666666666666
xpapez00,1,0.5
nano_xtalav00,1,0.8333333333333334
xzaple12,1,1.0
martingt110,1,0.16666666666666666
immortal,1,1.0
jmacak,1,0.6666666666666666
tomasbzonek,1,0.16666666666666666
jarek,1,0.5
sedlakp,1,0.6666666666666666
djnavr,1,0.16666666666666666
ufyzguest,1,0.6666666666666666
xpavlo04,1,1.0
haldy,1,0.16666666666666666
Roman,1,0.16666666666666666
kubb,1,0.5
cendar,1,0.6666666666666666
xhakto00,1,0.3333333333333333
Ladas_M,2,0.4
xnavra28,2,0.6
jchmelik,2,0.4
jiri_novosad,2,0.6
majlow,2,0.2
xmisek00,2,0.2
kuzdaso,2,0.2
hugotek,2,1.0
ZdenekNo,2,0.2
xjaros24,2,0.6
xzimek01,2,0.2
cendar,2,0.2
jardakn,2,0.2
xbartu,2,0.6
reznicekm,2,0.4
Nosekz,2,0.2
benda,2,1.0
jirkami,2,1.0
NosekZ,2,0.2
xkubin08,2,0.8
magellan,2,0.4
xholik00,2,0.6
xkroli00,2,1.0
Solda,2,0.2
