class_id,start,end,lon,lat,size,ip_set
24,2007-01-09,2007-01-26,-87.70028089525562,42.023310387079924,371,"[{'199.74.97.190', '199.74.69.13', '129.105.10.117', '199.74.103.11', '199.74.78.20', '199.74.78.81', '129.105.34.247', '199.74.77.97', '199.74.93.192', '129.105.83.248', '129.105.121.218', '199.74.87.130', '199.74.95.95', '199.74.96.185', '199.74.71.119', '199.74.87.48', '199.74.103.95', '129.105.52.218', '129.105.52.223', '71.194.184.185', '165.124.164.85', '165.124.164.171', '129.105.121.224', '199.74.81.210', '199.74.78.45', '199.74.97.5', '199.74.71.246', '199.74.79.101', '199.74.71.179', '165.124.124.187', '129.105.52.198', '69.47.174.107', '129.105.89.122', '199.74.95.168', '165.124.162.54', '129.105.52.171', '199.74.96.219', '199.74.94.41', '165.124.163.160', '199.74.81.161', '129.105.52.129', '24.13.251.144', '199.74.71.96', '129.105.52.152', '129.105.52.136', '129.105.52.164', '165.124.117.123', '199.74.86.190', '199.74.79.37', '129.105.52.227', '129.105.121.239', '199.74.97.127', '67.165.154.240', '199.74.105.27', '24.12.194.69', '199.74.77.72', '165.124.166.136', '129.105.52.189', '129.105.52.155', '129.105.10.171', '129.105.52.143', '24.14.33.216', '129.105.104.159', '128.135.181.59', '165.124.124.58', '199.74.69.242', '199.74.88.67', '24.148.44.24', '129.105.104.232', '129.105.52.179', '129.105.121.241', '129.105.110.199', '199.74.78.66', '129.105.52.165', '199.74.87.249', '129.105.4.140', '199.74.79.68', '199.74.78.85', '199.74.78.90', '199.74.71.70', '165.124.119.36', '199.74.70.226', '199.74.78.97', '129.105.52.217', '199.74.101.125', '199.74.97.181', '199.74.80.136', '199.74.87.246', '199.74.79.126', '165.124.162.146', '199.74.79.184', '199.74.72.10', '199.74.103.105', '199.74.77.222', '24.12.195.174', '199.74.72.203', '129.105.52.224', '165.124.119.240', '199.74.87.120', '199.74.78.158', '199.74.81.117', '129.105.52.166', '199.74.69.113', '129.105.52.233', '199.74.77.136', '165.124.162.171', '165.124.162.246', '165.124.163.85', '129.105.52.158', '199.74.87.39', '129.105.52.167', '199.74.77.64', '216.159.224.66', '199.74.86.101', '129.105.104.127', '199.74.96.101', '199.74.96.80', '165.124.166.4', '71.194.38.86', '199.74.78.208', '199.74.78.156', '129.105.10.108', '165.124.166.82', '199.74.93.170', '199.74.100.162', '129.105.55.59', '199.74.86.93', '199.74.78.204', '199.74.86.163', '67.173.142.12', '129.105.52.180', '199.74.69.105', '199.74.78.92', '199.74.70.70', '199.74.103.150', '24.13.179.64', '199.74.93.109', '199.74.97.175', '129.105.52.145', '199.74.97.65', '129.105.14.88', '199.74.86.25', '129.105.52.241', '24.12.238.54', '67.175.188.44', '199.74.77.66', '199.74.96.187', '129.105.84.48', '199.74.81.96', '199.74.95.138', '199.74.103.153', '216.80.99.226', '199.74.81.71', '199.74.103.73', '165.124.160.145', '67.162.59.125', '129.105.52.150', '69.209.232.179', '199.74.95.11', '199.74.103.37', '129.105.52.144', '199.74.78.211', '199.74.96.135', '68.252.226.42', '199.74.77.11', '165.124.167.55', '129.105.10.112', '199.74.93.210', '165.124.119.227', '129.105.184.134', '129.105.52.190', '165.124.161.197', '129.105.52.172', '199.74.95.181', '165.124.164.9', '199.74.94.171', '199.74.96.182', '199.74.103.45', '199.74.71.237', '199.74.103.62', '199.74.86.114', '199.74.88.132', '199.74.69.160', '129.105.10.102', '199.74.78.243', '129.105.89.121', '129.105.10.111', '199.74.105.75', '129.105.104.164', '199.74.95.100', '199.74.86.100', '199.74.86.243', '129.105.205.203', '76.16.228.255', '199.74.96.83', '199.74.86.154', '129.105.52.138', '165.124.160.196', '199.74.78.123', '199.74.93.41', '75.34.29.144', '199.74.96.240', '129.105.116.59', '199.74.96.248', '71.57.104.166', '199.74.95.242', '129.105.52.194', '129.105.116.242', '67.175.190.40', '38.98.144.98', '199.74.79.240', '199.74.79.70', '199.74.77.239', '199.74.77.83', '129.105.52.162', '199.74.70.145', '71.194.37.185', '199.74.75.8', '129.105.52.156', '129.105.52.157', '199.74.86.204', '165.124.117.92', '129.105.52.235', '66.167.176.31', '24.13.251.131', '199.74.80.246', '199.74.72.197', '199.74.80.141', '199.74.105.163', '199.74.97.211', '199.74.90.81', '199.74.95.12', '199.74.78.39', '199.74.97.222', '199.74.93.221', '199.74.103.81', '199.74.78.14', '129.105.14.92', '129.105.116.30', '199.74.78.113', '199.74.78.61', '129.105.52.178', '67.175.73.199', '199.74.95.153', '199.74.97.85', '165.124.166.72', '199.74.70.199', '129.105.52.148', '165.124.166.3', '199.74.71.10', '165.124.117.85', '199.74.103.145', '165.124.118.130', '199.74.97.228', '129.105.52.175', '129.105.52.142', '199.74.95.142', '199.74.87.63', '199.74.96.85', '129.105.55.86', '129.105.52.193', '199.74.81.12', '165.124.152.204', '199.74.81.59', '165.124.152.227', '165.124.160.144', '129.105.52.141', '199.74.93.175', '129.105.52.222', '165.124.116.117', '71.228.10.144', '199.74.79.176', '199.74.78.38', '129.105.52.185', '165.124.162.177', '199.74.89.35', '199.74.77.5', '199.74.89.54', '199.74.78.136', '75.34.19.216', '199.74.103.121', '75.34.53.188', '199.74.71.210', '199.74.78.194', '24.13.155.53', '129.105.34.162', '129.105.91.34', '129.105.139.122', '199.74.79.203'}]"
25,2007-01-16,2007-01-25,-97.8219985961914,37.750999450683594,19,"[{'208.250.155.104', '165.20.104.30', '4.188.205.168', '75.21.85.72', '75.206.169.46', '64.179.45.24', '64.109.248.94', '68.20.219.130', '65.174.130.4', '12.144.110.131', '66.81.74.16', '75.57.146.31', '75.2.248.104', '75.34.171.18', '67.109.89.21', '68.20.216.250', '68.253.202.72', '75.21.206.125', '68.252.193.94'}]"
26,2007-02-11,2007-03-15,-87.70229976465286,42.036637499220284,48,"[{'165.124.166.236', '129.105.10.117', '129.105.55.109', '129.105.10.104', '165.124.161.48', '129.105.10.116', '129.105.4.135', '165.124.164.117', '129.105.4.131', '165.124.165.197', '199.74.102.68', '129.105.10.193', '165.124.162.209', '165.124.160.75', '165.124.162.2', '165.124.163.168', '24.12.55.38', '165.124.165.208', '129.105.4.187', '129.105.91.223', '165.124.161.243', '129.105.10.110', '199.74.83.105', '71.228.13.184', '76.16.233.142', '165.124.164.183', '165.124.166.163', '76.16.232.95', '199.74.76.65', '24.12.193.4', '24.12.193.15', '165.124.165.44', '199.74.76.238', '129.105.104.148', '165.124.164.6', '199.74.90.216', '165.124.167.87', '129.105.10.125', '129.105.10.105', '165.124.164.106', '199.74.76.136', '129.105.10.112', '199.74.102.179', '199.74.76.134', '129.105.4.132', '75.34.39.11', '165.124.163.211', '129.105.10.106', '129.105.10.101', '129.105.10.121', '165.124.163.107', '129.105.10.123', '165.124.166.184', '129.105.89.115', '199.74.102.26', '129.105.10.165', '24.14.36.123', '24.14.38.86', '129.105.55.103', '199.74.85.163', '165.124.164.228', '199.74.76.39', '199.74.76.204', '165.124.165.23', '165.124.163.15', '199.74.90.8', '165.124.160.181', '129.105.104.153', '129.105.10.122', '129.105.10.126', '129.105.10.120', '24.12.195.103', '199.74.83.114', '129.105.35.103', '75.34.40.124', '129.105.10.109', '66.237.109.194', '129.105.55.86', '129.105.10.111', '129.105.4.134', '129.105.4.172', '165.124.160.236', '165.124.160.53', '165.124.165.104', '24.12.188.48', '165.124.165.112', '68.253.192.82', '129.105.10.108', '165.124.165.152', '199.74.76.26', '165.124.162.240', '24.1.206.223', '129.105.4.133', '129.105.10.124', '64.241.37.140', '129.105.10.171', '165.124.164.114', '129.105.104.159', '165.124.165.123', '24.12.188.51', '129.105.4.139', '165.124.165.107', '129.105.55.108', '199.74.90.238', '129.105.121.195', '165.124.165.145', '165.124.163.56', '165.124.165.178', '71.228.10.144', '199.74.90.42', '165.124.160.204', '129.105.10.119', '129.105.4.136', '199.74.90.190', '165.124.164.173', '199.74.71.124', '76.16.233.196', '165.124.166.144', '71.194.142.208', '129.105.4.140', '165.124.160.193', '24.14.33.99', '165.124.165.91', '71.194.37.185', '67.165.154.68', '129.105.10.107'}]"
27,2007-03-31,2007-06-05,-87.68404388590855,42.035213566670265,22,"[{'129.105.55.109', '129.105.91.237', '129.105.4.135', '24.14.37.189', '199.74.99.9', '199.74.83.102', '129.105.55.222', '129.105.55.86', '129.105.84.207', '165.124.163.137', '199.74.99.233', '165.124.163.103', '165.124.117.84', '24.136.27.192', '129.105.55.215', '129.105.84.48', '129.105.83.71', '165.124.119.99', '165.124.162.78', '129.105.4.133', '199.74.99.169', '129.105.121.224', '129.105.55.12', '129.105.55.52', '129.105.121.184', '129.105.55.108', '129.105.14.231', '165.124.165.125', '129.105.55.220', '24.1.107.78', '129.105.40.74', '129.105.55.207', '129.105.91.211', '71.228.13.221', '129.105.4.138', '199.74.98.84', '129.105.55.59', '71.194.37.185', '129.105.4.136', '199.74.99.189', '24.148.8.218', '24.148.8.101', '199.74.99.196', '129.105.55.66', '71.228.10.193', '129.105.55.103', '129.105.84.67', '129.105.116.186', '165.124.115.209', '129.105.116.181'}
 {'129.105.121.224', '129.105.55.109', '71.228.10.193', '24.14.38.86', '165.124.114.213', '199.74.98.84'}]"
28,2007-02-06,2007-02-23,-111.94850158691406,41.19559860229492,16,"[{'137.190.78.12', '137.190.176.13', '137.190.78.25', '137.190.51.19', '137.190.78.24', '137.190.76.146', '137.190.78.13', '137.190.153.185'}
 {'137.190.78.22', '137.190.78.24', '137.190.78.18', '137.190.78.13', '137.190.78.21', '137.190.78.27', '137.190.78.15', '137.190.78.19', '137.190.78.16', '137.190.78.25', '137.190.78.17', '137.190.78.26', '137.190.76.146', '137.190.78.14'}
 {'137.190.78.12', '137.190.78.16', '137.190.78.25', '137.190.78.13', '137.190.51.19', '137.190.78.24', '137.190.78.14', '137.190.153.185'}]"
29,2007-03-13,2007-05-18,127.0382693216747,37.572477568921556,20,"[{'211.58.10.200', '222.109.143.242', '203.249.108.235', '124.197.141.201', '210.125.178.184', '210.125.178.72', '61.74.37.165', '210.125.178.50', '210.125.178.139', '121.140.89.140', '210.125.178.49', '125.129.123.158', '210.125.178.167', '210.125.178.79', '122.128.228.85'}
 {'121.141.195.210', '203.249.110.186', '124.197.141.201', '210.125.184.82', '210.125.178.71', '58.230.103.76', '210.125.178.116', '121.164.30.132', '210.125.177.135', '210.125.178.165', '210.125.177.70', '122.128.228.85'}]"
30,2007-04-27,2007-05-09,-121.66510287222464,37.47337759140183,23,"[{'171.66.50.43', '171.66.61.86', '171.66.35.75', '171.64.130.143', '171.64.100.112', '171.66.35.50', '171.64.130.197', '171.66.60.54', '128.12.186.169', '71.146.76.83', '171.64.96.248', '171.64.142.209', '128.12.78.57', '128.12.79.154', '128.12.91.175', '24.219.29.237', '128.12.193.26', '128.12.141.214', '75.19.84.124', '128.12.176.167', '171.66.35.140', '128.12.174.248', '128.12.182.34', '71.138.134.14', '171.64.142.89', '128.12.188.191', '64.142.37.145', '70.231.250.50', '76.204.79.55', '171.67.73.10', '171.66.50.96', '171.66.51.73', '171.64.142.106'}]"
31,2007-05-22,2007-05-26,-122.11722845147229,37.48002820658469,16,"[{'128.12.177.5', '75.36.140.99', '71.202.97.178', '69.181.78.240', '171.66.51.17', '128.12.188.191', '128.12.186.169', '128.12.79.154', '128.12.91.175', '171.67.73.10', '128.12.141.215'}
 {'128.12.177.5', '128.12.182.34', '75.36.140.99', '71.202.97.178', '69.181.78.240', '128.12.188.191', '128.12.186.169', '128.12.149.77', '128.12.79.154', '171.64.143.148', '128.12.91.175', '128.12.78.247', '171.67.73.10', '128.12.193.156'}]"
32,2007-02-24,2007-04-08,-111.99060416147708,33.484282940708994,13,"[{'129.219.27.77', '129.219.18.57', '149.169.9.167', '71.223.159.251', '72.201.9.20', '149.169.170.35', '149.169.45.115', '129.219.71.4', '129.219.244.8', '72.208.37.145', '149.169.88.131', '129.219.6.250', '70.162.2.9', '149.169.54.242'}
 {'72.208.37.145', '129.219.6.198', '72.223.42.65', '70.190.43.59', '72.208.182.202', '129.219.6.251', '149.169.170.16'}]"
33,2007-03-31,2007-03-31,121.53179931640625,25.047800064086914,6,"[{'140.113.87.196', '140.113.238.199', '140.113.87.203', '140.113.87.193', '140.113.144.150', '140.113.144.133'}]"
