,date,track
0,'2000-01-01',0
1,'2000-02-01',0
2,'2000-03-01',2
3,'2000-04-01',2
4,'2000-05-01',2
5,'2000-06-01',2
6,'2000-07-01',2
7,'2000-08-01',2
8,'2000-09-01',3
9,'2000-10-01',4
10,'2000-11-01',5
11,'2000-12-01',5
12,'2001-01-01',5
13,'2001-02-01',6
14,'2001-03-01',7
15,'2001-04-01',8
16,'2001-05-01',9
17,'2001-06-01',9
18,'2001-07-01',10
19,'2001-08-01',10
20,'2001-09-01',11
21,'2001-10-01',18
22,'2001-11-01',19
23,'2001-12-01',20
24,'2002-01-01',21
25,'2002-02-01',24
26,'2002-03-01',45
27,'2002-04-01',50
28,'2002-05-01',49
29,'2002-06-01',49
30,'2002-07-01',50
31,'2002-08-01',51
32,'2002-09-01',58
33,'2002-10-01',73
34,'2002-11-01',77
35,'2002-12-01',76
36,'2003-01-01',76
37,'2003-02-01',84
38,'2003-03-01',330
39,'2003-04-01',339
40,'2003-05-01',303
41,'2003-06-01',309
42,'2003-07-01',311
43,'2003-08-01',310
44,'2003-09-01',325
45,'2003-10-01',338
46,'2003-11-01',346
47,'2003-12-01',348
48,'2004-01-01',331
49,'2004-02-01',331
50,'2004-03-01',346
51,'2004-04-01',343
52,'2004-05-01',285
53,'2004-06-01',81
54,'2004-07-01',73
55,'2004-08-01',73
56,'2004-09-01',101
57,'2004-10-01',110
58,'2004-11-01',108
59,'2004-12-01',99
60,'2005-01-01',74
61,'2005-02-01',97
62,'2005-03-01',125
63,'2005-04-01',132
64,'2005-05-01',120
65,'2005-06-01',123
66,'2005-07-01',126
67,'2005-08-01',127
68,'2005-09-01',145
69,'2005-10-01',158
70,'2005-11-01',179
71,'2005-12-01',157
72,'2006-01-01',143
73,'2006-02-01',149
74,'2006-03-01',207
75,'2006-04-01',198
76,'2006-05-01',191
77,'2006-06-01',203
78,'2006-07-01',213
79,'2006-08-01',213
80,'2006-09-01',237
81,'2006-10-01',244
82,'2006-11-01',249
83,'2006-12-01',235
84,'2007-01-01',224
85,'2007-02-01',461
86,'2007-03-01',551
87,'2007-04-01',601
88,'2007-05-01',580
89,'2007-06-01',577
90,'2007-07-01',558
91,'2007-08-01',555
92,'2007-09-01',564
93,'2007-10-01',604
94,'2007-11-01',604
95,'2007-12-01',605
96,'2008-01-01',599
97,'2008-02-01',609
98,'2008-03-01',396
99,'2008-04-01',385
100,'2008-05-01',270
101,'2008-06-01',241
102,'2008-07-01',228
103,'2008-08-01',231
104,'2008-09-01',226
105,'2008-10-01',226
106,'2008-11-01',225
107,'2008-12-01',207
108,'2009-01-01',172
109,'2009-02-01',179
110,'2009-03-01',187
111,'2009-04-01',199
112,'2009-05-01',182
113,'2009-06-01',178
114,'2009-07-01',178
115,'2009-08-01',176
116,'2009-09-01',173
117,'2009-10-01',184
118,'2009-11-01',197
119,'2009-12-01',184
120,'2010-01-01',181
121,'2010-02-01',195
122,'2010-03-01',202
123,'2010-04-01',209
124,'2010-05-01',196
125,'2010-06-01',198
126,'2010-07-01',199
127,'2010-08-01',214
128,'2010-09-01',227
129,'2010-10-01',253
130,'2010-11-01',277
131,'2010-12-01',286
