,date,track
0,'2000-01-01',0
1,'2000-02-01',0
2,'2000-03-01',0
3,'2000-04-01',0
4,'2000-05-01',0
5,'2000-06-01',0
6,'2000-07-01',0
7,'2000-08-01',0
8,'2000-09-01',0
9,'2000-10-01',0
10,'2000-11-01',1
11,'2000-12-01',1
12,'2001-01-01',1
13,'2001-02-01',4
14,'2001-03-01',6
15,'2001-04-01',6
16,'2001-05-01',7
17,'2001-06-01',7
18,'2001-07-01',7
19,'2001-08-01',7
20,'2001-09-01',7
21,'2001-10-01',9
22,'2001-11-01',9
23,'2001-12-01',8
24,'2002-01-01',8
25,'2002-02-01',22
26,'2002-03-01',23
27,'2002-04-01',22
28,'2002-05-01',20
29,'2002-06-01',20
30,'2002-07-01',21
31,'2002-08-01',22
32,'2002-09-01',31
33,'2002-10-01',37
34,'2002-11-01',38
35,'2002-12-01',39
36,'2003-01-01',38
37,'2003-02-01',40
38,'2003-03-01',43
39,'2003-04-01',43
40,'2003-05-01',32
41,'2003-06-01',28
42,'2003-07-01',28
43,'2003-08-01',28
44,'2003-09-01',80
45,'2003-10-01',92
46,'2003-11-01',92
47,'2003-12-01',91
48,'2004-01-01',83
49,'2004-02-01',83
50,'2004-03-01',81
51,'2004-04-01',81
52,'2004-05-01',80
53,'2004-06-01',79
54,'2004-07-01',78
55,'2004-08-01',78
56,'2004-09-01',128
57,'2004-10-01',131
58,'2004-11-01',132
59,'2004-12-01',133
60,'2005-01-01',74
61,'2005-02-01',80
62,'2005-03-01',78
63,'2005-04-01',78
64,'2005-05-01',80
65,'2005-06-01',79
66,'2005-07-01',80
67,'2005-08-01',81
68,'2005-09-01',88
69,'2005-10-01',87
70,'2005-11-01',95
71,'2005-12-01',109
72,'2006-01-01',65
73,'2006-02-01',69
74,'2006-03-01',70
75,'2006-04-01',75
76,'2006-05-01',78
77,'2006-06-01',83
78,'2006-07-01',95
79,'2006-08-01',100
80,'2006-09-01',150
81,'2006-10-01',159
82,'2006-11-01',177
83,'2006-12-01',188
84,'2007-01-01',195
85,'2007-02-01',254
86,'2007-03-01',258
87,'2007-04-01',265
88,'2007-05-01',254
89,'2007-06-01',259
90,'2007-07-01',258
91,'2007-08-01',265
92,'2007-09-01',270
93,'2007-10-01',270
94,'2007-11-01',268
95,'2007-12-01',261
96,'2008-01-01',234
97,'2008-02-01',230
98,'2008-03-01',222
99,'2008-04-01',209
100,'2008-05-01',151
101,'2008-06-01',142
102,'2008-07-01',128
103,'2008-08-01',128
104,'2008-09-01',133
105,'2008-10-01',135
106,'2008-11-01',136
107,'2008-12-01',134
