,date,track
0,'2000-01-01',0
1,'2000-02-01',0
2,'2000-03-01',2
3,'2000-04-01',2
4,'2000-05-01',2
5,'2000-06-01',2
6,'2000-07-01',2
7,'2000-08-01',2
8,'2000-09-01',3
9,'2000-10-01',4
10,'2000-11-01',5
11,'2000-12-01',5
12,'2001-01-01',5
13,'2001-02-01',6
14,'2001-03-01',7
15,'2001-04-01',8
16,'2001-05-01',9
17,'2001-06-01',9
18,'2001-07-01',10
19,'2001-08-01',10
20,'2001-09-01',11
21,'2001-10-01',18
22,'2001-11-01',19
23,'2001-12-01',20
24,'2002-01-01',21
25,'2002-02-01',24
26,'2002-03-01',45
27,'2002-04-01',50
28,'2002-05-01',49
29,'2002-06-01',49
30,'2002-07-01',50
31,'2002-08-01',51
32,'2002-09-01',58
33,'2002-10-01',73
34,'2002-11-01',77
35,'2002-12-01',76
