user,class_id,parti_rate
difeng,0,0.5
asif_iqbal,0,0.5
ueg1990,0,1.0
kimi2013,0,0.5
vander,0,0.5
facece01,0,0.5
yiqingxiao,0,0.5
greenapple2013,0,0.5
nanoe535,0,1.0
bouyang,0,1.0
bandarm,0,0.5
tony_fan,0,0.5
yifan_2013,0,0.5
burakgurlek,0,0.5
rhellar,1,1.0
chanfest22,1,1.0
xiao01,1,1.0
chauhanamol3,1,1.0
emikozumbro,1,1.0
fedorgarin,1,1.0
zamyla,1,1.0
hndhlovu,1,1.0
marcatiyeh,1,1.0
stevefburke,1,1.0
harbing,1,1.0
antonioksweet,1,1.0
daniel.thorpe01,1,1.0
gggaam,1,1.0
darthyoda4,1,1.0
megan.fazio,1,1.0
zsebenius,1,1.0
gillianalexis,1,1.0
kevinhernandez,1,1.0
saxby,1,1.0
greenberg,1,1.0
linaw,2,1.0
koalaa,2,1.0
aurian,2,1.0
chiriviry,2,1.0
juankabf,2,0.5
ffabian,2,1.0
jcaballerodavila,2,1.0
mpedrosa,2,0.5
laguila,2,1.0
yo,2,1.0
adroher,2,1.0
fmgomez,2,0.5
rrdanirr,2,1.0
geniuslb12345,3,1.0
adlatorre,3,1.0
jerryhe,3,1.0
jbecker05,3,1.0
jyyzlzy,3,1.0
bdowd,4,0.7894736842105263
ferry,4,0.3157894736842105
lskim1,4,0.3684210526315789
asustudent,4,0.05263157894736842
kegans801,4,0.7368421052631579
flemingkyler,4,0.7368421052631579
peterphile,4,0.47368421052631576
tkooiman,4,0.10526315789473684
oshagyro,4,0.3157894736842105
mcchadmc,4,0.5263157894736842
nnogales,4,0.3684210526315789
chris8302,4,0.05263157894736842
akstempl10,4,0.631578947368421
duh1177,4,0.3684210526315789
tylerwanderson,4,0.7368421052631579
sula10,4,0.2631578947368421
berserk1102,4,0.21052631578947367
rpatchin,4,0.7368421052631579
dmarque2,4,0.7368421052631579
cjbierwa,4,0.7894736842105263
meugenis,4,0.6842105263157895
weiasian,4,0.7368421052631579
oreotime,4,0.7368421052631579
tazznuva,4,0.42105263157894735
agsmith6,4,0.42105263157894735
apop2,4,0.7894736842105263
mnokada,4,0.7368421052631579
safreita,4,0.7368421052631579
samart19,4,0.6842105263157895
jakekriston,4,0.631578947368421
gchen32,4,0.6842105263157895
thealmightycj,4,0.7368421052631579
atpolson,4,0.6842105263157895
kdevries,4,0.05263157894736842
amyjoemary2013,4,0.05263157894736842
jestfan08,4,0.7368421052631579
groxboro,4,0.5789473684210527
xtyxty,4,0.5263157894736842
akstempl,4,0.05263157894736842
egutier4,4,0.7368421052631579
elvnm88061,4,0.6842105263157895
e23co14,4,0.21052631578947367
munir1992,4,0.7368421052631579
jlabani,4,0.7894736842105263
adsmit25,4,0.7368421052631579
berserked,4,0.631578947368421
lledgerw,4,0.21052631578947367
jond,4,0.631578947368421
amanda_carlson,4,0.10526315789473684
cedarj27,4,0.7368421052631579
jasonkam,4,0.7368421052631579
jrkrawcz,4,0.6842105263157895
agentbob007,4,0.05263157894736842
catterrell,4,0.15789473684210525
jakekriston1,4,0.05263157894736842
asarwari,4,0.7368421052631579
jasmit30,4,0.5263157894736842
asmith150,4,0.05263157894736842
loregram,4,0.7894736842105263
bschmelt,4,0.6842105263157895
venkateshgadela1990,4,0.05263157894736842
jmlambe2,4,0.5789473684210527
aaltenai,4,0.7368421052631579
jaimealanram,4,0.631578947368421
seansowr,4,0.47368421052631576
darwindubay,5,0.5
xxscobyxx,5,0.5
dianam.olayac,5,0.5
mariac.molinas,5,1.0
jorgem93,5,1.0
tatiana.ramirezc,5,1.0
nataliaortiz,5,0.5
pauladrm,5,1.0
jospina39,5,1.0
danaesva24,5,0.5
gperezbautista,5,0.5
paulapi,5,0.5
fabianinf,5,0.5
camila,5,1.0
monataec,5,0.5
dj.2301,5,0.5
jonnathana.vaccar,5,1.0
jessicazea,5,1.0
gloriae.lozanoa,5,1.0
cristianf.limasr,5,1.0
cincaborras,5,0.5
andream.gonzalezc,5,0.5
natop19,5,0.5
pauladarm,5,0.5
hawkoc,6,1.0
emredoruk2,6,1.0
unalgu,6,1.0
ugur,6,1.0
takan,6,1.0
huseyintet,6,1.0
tux0topo,7,1.0
mirkov87,7,1.0
maxidben23,7,1.0
sebadeli,7,1.0
agussh,7,1.0
benoit.agustin,7,1.0
lauraboisselier,7,1.0
chv_matt,7,1.0
spazos,7,1.0
stgov,7,1.0
emilioea,7,1.0
javi.harry.311,7,1.0
guidoe1,7,1.0
diegomsaiz,7,1.0
caloepfe,7,1.0
01luiyi,7,1.0
nasir1983,8,0.75
kanwalfatima,8,0.5
shehram786,8,0.5
talha296,8,0.5
ukhneng,8,0.5
hirashumail,8,0.5
irfan86,8,0.5
asma1,8,0.5
syed1988,8,0.5
bushara,8,1.0
mwbmughal,8,1.0
engrfz,8,0.75
saintkhan,8,0.5
snkh106,8,0.75
sanamoin,8,0.75
shashank1005,9,1.0
khatrimanoj30,9,0.5
conny300789,9,1.0
ruebmichael,9,1.0
kumarmvjee18,9,1.0
bhargava.365,9,1.0
veeresh.moodi1,9,1.0
waseem.shaan,9,1.0
s2sabatl,9,0.5
johngaea,9,1.0
vikeshvemulapalli326,9,0.5
mane30,9,0.5
s9ribeck,9,1.0
samngzero,9,1.0
leelasruthi,9,0.5
jackdi,9,0.5
admin_scitec,9,0.5
ruebmichael,10,1.0
sarsedacn,10,1.0
amalnnraj,10,0.5
azaamaziz,10,0.5
suchetana,10,0.5
aakruti2305,10,0.5
micro,10,1.0
keshab,10,0.5
veeresh.moodi123,10,0.5
pephi,10,1.0
sharang4gres,10,0.5
admin_scitec,10,1.0
pengyu_long,11,1.0
jrwilcox,11,1.0
zkywd119,11,1.0
ebaytok,11,1.0
areza,11,1.0
gekco,11,1.0
krishn29,11,1.0
plalwani,11,1.0
hicklem,12,1.0
yan107,12,1.0
areza,12,1.0
gekco,12,1.0
krishn29,12,1.0
amakerr,13,1.0
fazzazy,13,0.5
matthie,13,0.5
vinodrajendran,13,0.5
gvousden,13,0.5
infinitexh,13,1.0
sollymay,13,0.5
davidhall,13,0.5
minsookim1398,13,1.0
ajchrist,13,0.5
sohini,13,0.5
smelo,13,0.5
jrudiger,13,0.5
tizhong,13,0.5
dobson83,14,0.3333333333333333
steven.michael.lyle,14,0.6666666666666666
katanng13,14,0.3333333333333333
karthikchinni,14,1.0
aadesida1,14,0.6666666666666666
khushbu03,14,0.6666666666666666
st3pandp33,14,0.6666666666666666
onijak,14,0.3333333333333333
kaylyn,14,0.3333333333333333
speedemon311,14,1.0
aabdulmuin,14,0.3333333333333333
aj324,14,0.6666666666666666
jherring,15,0.38461538461538464
ctyzhang,15,0.5384615384615384
dhynb,15,0.7692307692307693
waelalghamdi,15,0.38461538461538464
qinzhao,15,0.46153846153846156
jkchen,15,0.07692307692307693
tshiamo10333,15,0.46153846153846156
rjpjr,15,0.46153846153846156
jenniferselvidge,15,0.38461538461538464
eperry4,15,0.3076923076923077
kmatsu,15,0.38461538461538464
tundealawode,15,0.5384615384615384
jschein,15,0.15384615384615385
msw1293,15,0.07692307692307693
skamtue,15,0.23076923076923078
ldbobbio,15,0.3076923076923077
kchakara,15,0.23076923076923078
akn,15,0.07692307692307693
yekhalaf,15,0.07692307692307693
mpan1218,15,0.15384615384615385
allanb91,15,0.23076923076923078
jaburgos6,15,0.23076923076923078
kalinich,15,0.3076923076923077
tgiesa,15,0.07692307692307693
kdoolit,15,0.07692307692307693
clwu,15,0.07692307692307693
ajaved,15,0.07692307692307693
minhdinh,15,0.8461538461538461
elomeli,15,0.38461538461538464
jtriley,15,0.07692307692307693
buehler,15,0.07692307692307693
jgrossman,15,0.07692307692307693
petiepiranha,15,0.23076923076923078
jtzhang,15,0.15384615384615385
vchia,15,0.7692307692307693
mwburr,15,0.07692307692307693
ncoronas,15,0.7692307692307693
everhart,15,0.6153846153846154
raclark93,15,0.15384615384615385
tshiamo333,15,0.07692307692307693
amangla,16,1.0
lucaselmi,16,1.0
kuligk,16,1.0
cristinamed,16,1.0
machalkiadaki,16,1.0
sytham1,17,1.0
panlei616,17,1.0
lxzj,17,1.0
jtang2,17,0.5
zack560545,17,0.5
choushing,17,0.5
emirnury,17,0.5
regrip,17,1.0
ivanweide,17,1.0
synnmalice,17,1.0
jmlee2,17,0.5
z090251,17,0.5
chjrommel,17,0.5
tkswong,17,0.5
e14f62user01,17,1.0
yqchua1,17,0.5
leau0002,17,0.5
max040887,17,0.5
jmchan1,17,0.5
jason4614,17,0.5
zhchew1,17,1.0
andrepang,17,1.0
kuanyeh,17,0.5
kaikaii_88,17,1.0
mare0001,17,1.0
katsura,17,1.0
ayesandarthwe,17,1.0
tyyeo1,17,1.0
spamduck101,18,1.0
crfreeze,18,0.5
sharklaser,18,1.0
pmcbride,18,0.5
