user,class_id,parti_rate
patcat94,0,0.3333333333333333
jonnodean,0,0.3333333333333333
quantumred3,0,0.3333333333333333
cmccann,0,0.3333333333333333
frank_yl,0,0.6666666666666666
simrobson,0,0.3333333333333333
mlieber1995,0,0.6666666666666666
jamesabelcourt,0,0.3333333333333333
wyz135,0,0.6666666666666666
ahealey1,0,0.6666666666666666
bsamseth,0,0.3333333333333333
zhang_f,0,0.6666666666666666
fermi0n,0,0.6666666666666666
vphan3,0,0.6666666666666666
adriang123,0,0.6666666666666666
jrlon2,0,0.3333333333333333
brytz,0,0.3333333333333333
bourbon,0,0.6666666666666666
fods12,0,0.6666666666666666
eringrant01,0,1.0
mitchellknight,0,0.6666666666666666
lbalkenhol,0,0.3333333333333333
chambersa,0,0.6666666666666666
jackhon,0,0.6666666666666666
dounan0618,0,0.6666666666666666
the_generic,0,0.6666666666666666
jcarlin,0,0.6666666666666666
damitree,1,0.5
doniashlayan,1,0.75
escoba3,1,0.75
vikasvjois,1,0.5
renj1,1,1.0
barreto2,1,0.75
miyajis,1,0.75
sachinpn,1,1.0
chezkov,1,1.0
verdum1,1,1.0
djgraziano,1,0.75
arteaga52,1,0.75
gentryd2,1,1.0
stryder.loveday,1,0.75
jonathanmalta,1,0.75
jaysuchanun,1,0.75
eeprofessor,1,0.25
nanoeric,1,1.0
jsdye2010,1,0.75
fredsteven12,1,0.75
aragom1,1,0.75
myworld21.96,2,1.0
dhanesh2197,2,1.0
akankshatoley44,2,1.0
kumawat.devendra2,2,1.0
pratham,2,1.0
saurabh.telavane,2,1.0
ee16btech11031,3,1.0
vishnu_33,3,1.0
sidmohla,3,1.0
ee16btech11001,3,1.0
ganna09,3,1.0
ep14btech11003,3,1.0
adithyahosapate,3,1.0
chait,3,1.0
khalidshaik,3,1.0
dj_16,3,1.0
es16btech11008,3,1.0
karthikr98,3,1.0
anandkadu4108,3,1.0
varthyasushanth,3,1.0
aravind03,3,1.0
deepkarma82,3,1.0
sayantanroy1801,4,1.0
himaswetha,4,1.0
prakhar.bafna,4,1.0
rroshanraj32,4,1.0
ayush3006kr,4,1.0
thisissasank,4,1.0
mriganksh,4,1.0
danish_imam,4,1.0
vvsivakumar24,4,1.0
goutham16ec,4,1.0
yash779193,4,1.0
sjeet474,4,1.0
siddhanthaldar14,4,1.0
sas36000,4,1.0
sowjanya,4,1.0
praveen_kumar,4,1.0
ritu2512,4,1.0
siddharthagarwal786,4,1.0
sharanmourya,4,1.0
rd,4,1.0
punyak,4,1.0
nikhil24,4,1.0
mahima333k,4,1.0
meghana977,4,1.0
srijanbansal97,4,1.0
harshbarelia14,4,1.0
gouravfs1996,4,1.0
pi,4,1.0
yennamharshavardhan,4,1.0
fcnew009,4,1.0
rishavchakraborty1998,4,1.0
pandityhre321,4,1.0
snehavinjam123,4,1.0
vaibhav2010,4,1.0
adityavarma84,4,1.0
pavanrochester,4,1.0
harshmaheshwari135,4,1.0
souravofvibrant,4,1.0
arathore98,4,1.0
135goodguy,4,1.0
pritamsoni.hsr,4,1.0
rajeshdara,4,1.0
tarun3827,4,1.0
addylocks11598,4,1.0
iamshounak,4,1.0
pranit.dalal,4,1.0
varunpd,4,1.0
giriprasadmyworld1122,4,1.0
palakharwani,4,1.0
satishiscool007,4,1.0
shubhamanurag98,4,1.0
umangagr56,4,1.0
bhargav,4,1.0
pasupulavijay100,4,1.0
shashwatjai314,4,1.0
astikey,4,1.0
vyshnaviboddupalli,4,1.0
dipak101505,4,1.0
divyansh,4,1.0
harshitkhardia,4,1.0
satyavruthg23,4,1.0
yash_sharma,4,1.0
gautam7,4,1.0
puspendu672,4,1.0
rahulnani412,4,1.0
abiseik,4,1.0
saptarshi.hobby2,4,1.0
lambaiitkgp,4,1.0
kumarjitpal98,4,1.0
umangfogla,4,1.0
jishnu1705,4,1.0
aaqibhoda,4,1.0
kumar.tarun2772,4,1.0
anikdutta10,4,1.0
samanwaysadhu,4,1.0
himanshmittal237,4,1.0
sohammukherjee1398,4,1.0
h.farazul,4,1.0
mmkpa2012,4,1.0
jawalikarpari,4,1.0
jvlahari,4,1.0
kanishk.sonkusre,4,1.0
utkarsh9992,4,1.0
saivinay99,4,1.0
ppg28072000,4,1.0
kushal,4,1.0
rohitkhinchi1312,4,1.0
sreejachowdary,4,1.0
jahnvi123,4,1.0
abhi.loveyou39,4,1.0
bindalrajat0406,4,1.0
sanjeet029,4,1.0
swagatam.haldar9,4,1.0
