user,class_id,parti_rate
profcgdl,0,1.0
adamfortner,0,1.0
valentjg,0,1.0
laurenc0621,0,1.0
eric475,0,1.0
matthew.j.mcgowan,0,1.0
alicemb00,0,1.0
franked1,0,1.0
diana.florencio,0,1.0
andydu,0,1.0
petersongcy,0,1.0
lauren.m.grohowski,0,1.0
cheysirota,1,1.0
derek.d.mulholland,1,1.0
kaelonmc,1,1.0
edward.j.wedgbury,1,1.0
andrewjfish,1,1.0
franked1,1,1.0
diana.florencio,1,1.0
paul.g.abdelmessih,1,1.0
eric.l.zhang,1,1.0
vinersj,1,1.0
adam.b.levin,1,1.0
petersongcy,1,1.0
william1drake1,1,1.0
gdirienz,1,1.0
montanalee2018,2,1.0
seb.will44,2,0.8333333333333334
pballentine,2,1.0
katieche12,2,0.6666666666666666
thivya.sivarajah,2,0.6666666666666666
qilin.zheng,2,0.6666666666666666
lrp25,2,0.3333333333333333
megon98,2,0.8333333333333334
tinycutewxy,2,0.6666666666666666
tw266,2,1.0
faris.albarghouthi,2,0.16666666666666666
bzhang09,2,0.8333333333333334
chloew0808,2,0.6666666666666666
jona_than,2,0.8333333333333334
inorganicsynthesis,2,0.8333333333333334
megan.richards,2,0.8333333333333334
nickyramos99,2,1.0
jgk23,2,0.6666666666666666
blc29,2,0.16666666666666666
tesslipsky,2,0.6666666666666666
stdy3c8,2,1.0
roadrunner07.patrick,2,0.8333333333333334
ensoshin21,2,0.8333333333333334
waterdragon2145,2,0.8333333333333334
bmcole,2,0.16666666666666666
simg48,2,1.0
cnmachado21,2,0.8333333333333334
oar5,2,0.5
anshudwibhashi,2,0.8333333333333334
sp333,2,0.8333333333333334
brittany.n.smith,2,0.5
priyarathin123,2,0.8333333333333334
gavro,2,0.6666666666666666
aelajne,2,0.8333333333333334
denizacil,2,0.8333333333333334
ruchipendse,2,0.5
blerner,2,0.5
rhbarnette,2,0.5
aarondfranklin,2,0.3333333333333333
farisyugi,2,0.16666666666666666
eng.ahmed.adel.mourad,3,1.0
avraiem1804,3,1.0
omarmagdy99,3,1.0
manar444,3,1.0
medomohamed3213,3,1.0
pollyhossam,3,1.0
mernalabib211,3,1.0
bolabolbol832,3,1.0
mariam.ahmed.2721,3,1.0
hisham.khaled.ahmed,3,1.0
essamottoman,3,1.0
hilopto98,3,1.0
noureldinseddik,3,1.0
fatma.ali.2028,3,1.0
tasneemasad19,3,1.0
