toolname,class_id
0,0
1,0
2,0
3,0
37,0
26,0
3,1
4,2
0,3
1,3
32,4
33,4
2,4
3,4
36,4
4,4
6,4
39,4
9,4
11,4
12,4
45,4
13,4
15,4
49,4
52,4
4,5
5,5
6,5
7,5
8,5
10,5
14,5
23,5
8,6
3,6
5,6
16,7
10,7
12,7
4,7
48,8
2,8
13,8
7,8
24,9
17,9
13,9
30,9
18,10
1,11
2,11
8,11
43,11
14,11
19,11
28,11
20,12
21,13
31,13
44,14
13,14
22,14
25,15
42,15
0,16
5,16
7,16
18,16
20,16
27,16
29,17
15,17
34,18
35,19
47,19
40,20
3,20
38,20
8,21
41,21
19,21
46,22
50,23
51,24
8,25
21,25
2,25
53,25
54,26
55,27
56,28
23,28
57,29
58,30
0,31
0,32
0,33
0,34
1,34
4,34
5,34
9,34
12,34
2,35
3,36
9,37
4,37
2,38
3,38
5,38
1,39
0,40
3,40
1,41
2,42
4,43
5,44
6,44
7,45
7,46
8,46
9,46
10,46
11,46
12,46
15,46
16,46
17,46
18,46
7,47
11,47
13,47
14,47
15,47
0,48
1,48
3,48
7,48
1,49
2,49
3,49
4,49
5,49
15,49
3,50
4,50
7,50
5,51
0,52
1,52
5,52
6,52
1,53
2,53
26,53
13,53
3,54
16,54
20,54
21,54
24,54
0,55
1,55
2,55
3,55
4,55
7,55
8,55
13,55
15,55
5,56
6,57
0,58
0,59
1,59
2,59
3,59
4,59
5,59
10,59
0,60
1,60
13,60
1,61
3,62
4,63
1,64
6,64
7,65
0,66
1,66
3,66
5,66
8,66
0,67
1,67
2,67
3,67
4,67
7,67
8,67
12,67
15,67
17,67
18,67
19,67
20,67
21,67
22,67
8,68
9,68
2,68
6,68
0,69
1,70
0,71
1,71
2,71
3,71
3,72
5,73
7,74
8,75
11,75
9,76
10,77
11,78
12,79
16,80
14,80
17,81
14,81
20,82
22,82
17,83
23,83
0,84
5,84
2,85
9,86
16,87
18,88
19,89
21,90
22,91
23,92
24,93
0,94
1,94
3,94
4,95
5,96
0,97
1,97
14,97
0,98
1,98
2,98
4,98
0,99
2,99
5,99
3,100
0,101
16,102
1,102
4,102
5,102
1,103
3,103
21,103
4,104
5,105
6,106
7,107
9,108
3,108
12,108
10,109
11,110
6,110
12,111
13,111
14,112
15,113
2,114
0,115
1,116
2,117
0,118
2,118
10,118
4,118
1,119
6,119
7,119
0,120
0,121
0,122
1,122
0,123
1,123
2,123
3,123
4,123
5,123
6,123
11,123
13,123
6,124
24,125
7,125
1,126
9,126
7,126
14,127
23,128
0,129
0,130
1,130
9,131
2,131
5,131
0,132
1,132
4,132
0,133
1,134
0,135
0,136
1,137
0,138
0,139
0,140
4,140
1,141
2,141
4,141
5,141
0,142
3,143
4,143
5,143
6,143
0,144
4,145
6,146
10,147
12,147
0,148
2,149
3,150
0,151
1,152
2,153
0,154
4,154
5,154
6,154
8,155
0,155
9,156
3,156
10,157
2,157
5,157
6,157
11,158
14,158
13,159
15,160
17,161
1,162
0,163
2,163
6,163
1,164
3,164
7,164
3,165
4,166
5,166
0,167
0,168
1,169
2,170
0,171
0,172
4,173
8,174
7,174
0,175
0,176
0,177
1,177
2,177
0,178
1,178
0,179
2,179
3,179
6,179
8,179
9,179
1,180
4,181
5,182
0,183
1,184
2,185
5,185
6,185
3,186
4,186
0,187
2,188
0,189
1,190
2,191
3,191
4,192
5,192
6,193
0,194
0,195
1,195
0,196
0,197
1,197
2,197
3,198
0,199
1,200
5,201
6,202
17,203
7,203
8,204
9,205
18,205
16,206
10,206
11,207
12,207
17,208
14,208
15,209
16,210
18,211
32,212
34,212
22,212
30,212
0,213
1,214
2,215
4,215
5,216
6,216
7,217
8,218
9,219
10,220
14,221
19,222
20,223
22,224
23,225
0,226
25,226
27,227
28,228
29,229
31,230
33,231
35,232
36,233
0,234
1,235
2,235
3,236
4,237
5,238
3,239
9,240
4,240
0,241
1,242
0,243
2,243
3,244
4,245
8,246
10,247
0,248
0,249
1,249
0,250
1,250
2,250
3,250
0,251
3,252
0,253
0,254
1,255
2,255
1,256
7,257
8,258
9,259
10,260
11,261
12,262
0,263
3,263
1,264
2,265
6,266
9,267
5,268
0,269
0,270
1,270
2,270
3,270
4,270
11,271
0,272
2,273
3,274
0,275
2,276
