class_id,start,end,lon,lat,size,ip_set
0,2022-07-09,2022-07-13,126.97536165064031,37.500260613181375,12,"[{'210.125.147.167', '121.139.62.28', '210.125.147.171', '210.125.147.172', '210.125.147.209', '210.125.147.145', '210.125.147.149', '210.125.147.174', '210.125.147.166', '210.125.147.154', '210.125.147.148'}]"
1,2022-07-16,2022-07-19,126.90891676161024,37.531494191487624,8,"[{'121.129.192.155', '118.37.119.62', '121.145.207.165', '116.47.165.163', '211.202.58.17', '222.120.60.153', '61.77.80.209', '210.125.147.209'}]"
2,2022-07-17,2022-07-21,-86.91381657918294,40.42168846130371,18,"[{'128.210.106.65', '128.210.107.129', '128.210.106.52', '128.210.106.60', '128.210.107.131', '128.46.90.140', '128.210.106.81', '68.44.186.18', '192.31.0.5', '128.210.107.84'}
 {'128.210.107.129', '128.210.106.65', '128.210.106.57', '128.210.106.52', '128.210.106.60', '128.210.107.131', '128.46.90.140', '128.210.106.81', '192.31.0.5', '128.210.107.84', '128.210.107.130'}]"
3,2022-07-17,2022-07-21,-71.80500030517578,42.57809829711914,5,[{'64.134.172.0'} {'64.134.172.0'}]
4,2022-07-02,2022-07-05,80.27850341796875,13.087800025939941,6,"[{'60.243.31.63', '27.62.138.169', '180.235.121.242', '27.62.138.43'}
 {'27.62.138.169', '27.62.138.43', '180.235.121.242'}]"
5,2022-07-03,2022-07-06,-111.94507162911552,33.40364292689732,7,"[{'72.201.3.149', '68.3.129.163', '129.219.8.196', '70.162.85.218', '104.222.28.70', '24.251.59.133', '192.55.54.49'}]"
6,2022-07-05,2022-07-20,-86.91644606156783,40.42818596249535,10,"[{'128.210.107.129', '128.210.106.81', '128.210.106.68', '98.223.230.28', '128.46.118.120', '128.210.106.52', '128.210.107.130'}
 {'128.210.107.129', '128.210.106.52', '128.210.106.68', '128.46.118.17'}
 {'128.210.107.129', '128.210.106.68', '128.46.118.17', '98.223.104.87', '73.103.72.213', '128.210.107.131'}
 {'128.210.107.129', '128.210.106.68', '128.46.118.77', '73.103.72.213', '128.210.107.131'}]"
7,2022-07-12,2022-07-16,-80.36220114571708,25.659999302455358,7,"[{'168.221.161.117', '168.221.159.37'}]"
8,2022-07-06,2022-07-26,-86.9157928466797,40.42702865600586,7,"[{'128.210.107.129', '128.210.106.76'}
 {'128.210.107.129', '128.210.107.131', '173.230.6.225', '128.210.106.84', '128.210.107.130'}
 {'128.210.107.129', '128.210.107.84', '128.210.107.131', '128.210.107.130', '128.210.106.76'}
 {'128.210.107.129', '128.210.107.131', '98.223.96.221'}]"
9,2022-07-17,2022-07-24,47.915407683778525,29.360005489808696,16,"[{'89.203.23.30', '188.236.232.9', '188.70.11.200', '94.128.219.14', '94.129.249.88', '94.128.212.184', '37.39.136.73', '188.236.244.226', '37.39.204.196', '37.231.177.6', '62.150.134.189', '188.236.155.136', '188.71.225.134', '37.34.219.100', '37.38.211.62', '31.214.13.98', '37.231.92.1', '37.36.213.200', '37.39.204.144'}]"
10,2022-07-06,2022-07-20,-58.382365432414375,-34.60301292466593,10,"[{'186.12.186.76', '200.127.142.170', '186.12.187.111', '186.189.238.104', '186.12.187.15', '186.12.184.180', '191.97.234.147', '152.170.253.54'}
 {'186.12.186.4', '186.12.186.52', '186.12.184.180', '45.178.193.87', '186.12.185.187', '186.12.187.63', '152.170.253.54'}]"
11,2022-07-16,2022-07-20,-64.1802978515625,-31.401500701904297,8,"[{'200.16.16.13', '200.16.28.80'}]"
12,2022-07-11,2022-07-14,-97.8219985961914,37.750999450683594,5,"[{'132.249.202.88', '132.249.202.110', '132.249.202.97', '132.249.202.120', '132.249.202.94'}]"
