MClusterID,XClusterID,MClusterSize,XClusterSize,OverlapSize,OverlapMembers,MOnlySize,MOnlyMembers,XOnlySize,XOnlyMembers,CombinedSize,CombinedMembers
1,130,194,321,189,"['igau', 'afarsheed', 'hopkins2', 'lisa.kim.961993', 'ecbold13', 'yokim', 'phaun', 'emathews', 'j3nnif3r37', 'cfox', 'gcamozzi', 'bananapiehl', 'alw231', 'jki699', 'anewell', 'jesus.leon1', 'rschaaf', 'sshull', 'benedict.dungca', 'annedeb', 'omarosorio2017', 'amyers17', 'christycal17', 'aparikh22', 'mattsherman95', 'aveerina', 'alila', 'coravasserman2017', 'nicholas.mccombe.3', 'annapetersen21', 'swert', 'jdrews', 'ssbanic', 'nasher', 'nn3210', 'kathrynpillischafske2017', 'kschuster', 'zfenske', 'lindseymehl2017', 'jvegaperkins713', 'ajsnu', 'ajennings', 'myi', 'rmehta95', 'pgrewal', 'mpostoll4', 'krichards', 'tomliggett', 'crobinson19', 'mcoden', 'ljung', 'jtucker', 'cmucharraz', 'cfleesmith', 'catherineding', 'jsammon', 'camilleblackman2016', 'estebanmercado2017', 'sdaniel', 'glak', 'stam', 'hlou88', 'annapreston2017', 'ahofmeister', 'zwatson', 'laurenabruzzo2017', 'gesta', 'evanbeuningen', 'jbs916', 'melikimmy', 'vlh774', 'bchen', 'obabatola', 'tstoimenoff', 'jameswillis2017', 'marknelson2012', 'plim', 'imasamba', 'tla95', 'mstotzy1', 'mfluellen', 'joshauck', 'njandali', 'rweidinger', 'wizu', 'ydeng', 'sem742', 'kqu', 'uditapersaud', 'aamattey', 'juliakovalenko2017', 'elisa4201', 'rodriguez.ricardo13', 'ggillow', 'kkim27', 'ellenpatterson2017', 'rachelrogers', 'msobhani', 'ijackylei', 'abfilicko05', 'cconnelly', 'kdaftary', 'jdk681', 'nwh027', 'lchen', 'bbair', 'robertzhu2017', 'vrutherford', 'lsleung', 'hwhite', 'gmc830', 'rboodram', 'bbecerra', 'minjooson', 'mgullott', 'james.amick94', 'alzipursky', 'gallardoy09', 'santana', 'hannahbrady2017', 'sgorlick', 'yuehu9510', 'gcohen', 'vmehta', 'jmarquez95', 'kristensmith2017', 'ddapuzzo', 'phawkyard', 'clacrosse', 'shwang', 'jschaefer', 'agrenen', 'mmihalache', 'bdougherty', 'isaacheine', 'broconnell', 'lra391', 'bfeinstein', 'emilymorris2017', 'cweers', 'marsak', 'rsarette', 'davidkarlin2013', 'wlindstrom', 'n6n8u3', 'nuchem102', 'annahinrichs', 'ndivine', 'asears', 'ecripe', 'geapen', 'juanmena2017', 'mclark032', 'hrucinski', 'annaduban2017', 'afisher', 'bbl076', 'hpervaiz', 'bspielman', 'mdoody359', 'jalonbrown', 'miriam.perez.35574', 'rsherman', 'marinamin2017', 'wjhager2016', 'mhopfner', 'nnwagbo', 'kgong', 'krembisz', 'jruan', 'jburkechem122', 'isi.sturla', 'smezyk7', 'dperlovsky', 'peter.g.vlahakis', 'shorstman', 'ccj009', 'vilte', 'aostenso', 'lafern', 'kimhoff', 'jmccartney', 'kcm010', 'jvillanueva8', 'rst345', 'jgw599', 'nward', 'bishtonn', 'bkraft383']",5,"['valeriek', 'sauditore', 'eam093', 'pcastro', 'nalharithi']",132,"['bonesjones612', 'jgupta', 'mdefreitas', 'pasha', 'natalienowogrodzki', 'survaishkhastgir', 'lilyzoo', 'agreenstein', 'lstyer', 'haleykoch2017', 'youjon5', 'grahambullmore2017', 'kristinzubritzky', 'emares84', 'wcho', 'sobel.shawn', 'zrubnitz', 'crazyindianpride', 'sbahena', 'mkelsten', 'bensullivan', 'rznewman', 'msb843', 'pmccullough', 'awalls', 'jshin', 'ynessary', 'sjmacrowski', 'msamyyi', 'majedfataftahnu', 'mcm938', 'aacosta', 'mwaldegerma', 'ldimarco', 'jakmak37', 'cpieri', 'kbranch', 'torear', 'dweber', 'lhu642', 'rmalhotra', 'samanthamurphy2017', 'bbisrat', 'jbowleg', 'slhatch', 'borazine', 'jarmstrong', 'morrisemily18', 'rzelesko', 'kmobrien', 'aaubrun', 'radiohedzz', 'lrawitscher', 'ajalali', 'mgreene', 'ngriffiths', 'natalie.m.stanley.9', 'araewilliams', 'manistranski', 'etburklow', 'jma', 'hmiller', 'rmalekmadani', 'aec943', 'connor.donovan.31', 'sgarcia2017', 'pklimkow', 'jboyer', 'amansur', 'twang2017', 'dfloyd', 'mhackerteper', 'mco2745', 'schandran', 'daniel.c.eghdami', 'astults', 'ayl675', 'cryu', 'sperez', 'maura.clement', 'kburke1', 'bbakalarski', 'jayahn0518', 'lawrencevinson2017', 'natalianagytakahashi2015', 'brennanjackson2017', 'sebgar', 'mlaw70', 'sonyaluthra2015', 'ajaynadig1', 'makeda.springette', 'mgates', 'vjansen', 'thomasodell2017', 'gabrielleforcier2015', 'mforrest', 'sgray', 'anichols', 'okohler', 'tav162', 'jalvear', 'meganaaudipudy', 'sarahacs', 'rastatke', 'kelseyaaronson', 'sarceo', 'sarajohns2017', 'rachelli2017', 'jkk284', 'rmetzgerii', 'nickmartin44', 'kserv', 'cjw', 'ahurst', 'lfoley82', 'cprucnal', 'atsui4', 'ajaynadig', 'akmohring', 'aibeh7906', 'ssandor', 'mfoulkes', 'brosenberg', 'bklein', 'jsd31josh', 'natalianagy1', 'tpierce14', 'jgrocott', 'dmw514', 'jamily80', 'natalie5', 'delagarl']",326,"['bonesjones612', 'sauditore', 'yokim', 'cfox', 'lilyzoo', 'bananapiehl', 'haleykoch2017', 'sshull', 'emares84', 'kristinzubritzky', 'omarosorio2017', 'crazyindianpride', 'mkelsten', 'bensullivan', 'sbahena', 'aparikh22', 'majedfataftahnu', 'mcm938', 'lindseymehl2017', 'ajsnu', 'myi', 'cpieri', 'kbranch', 'crobinson19', 'ljung', 'bbisrat', 'jbowleg', 'cfleesmith', 'jarmstrong', 'morrisemily18', 'hlou88', 'jbs916', 'bchen', 'tstoimenoff', 'araewilliams', 'rweidinger', 'manistranski', 'hmiller', 'connor.donovan.31', 'rodriguez.ricardo13', 'jdk681', 'nwh027', 'schandran', 'astults', 'yuehu9510', 'sperez', 'phawkyard', 'lawrencevinson2017', 'brennanjackson2017', 'sebgar', 'sonyaluthra2015', 'bdougherty', 'isaacheine', 'ajaynadig1', 'bfeinstein', 'emilymorris2017', 'okohler', 'jalvear', 'meganaaudipudy', 'n6n8u3', 'juanmena2017', 'rmetzgerii', 'rsherman', 'krembisz', 'peter.g.vlahakis', 'aostenso', 'kimhoff', 'natalianagy1', 'tpierce14', 'rst345', 'gesta', 'igau', 'hopkins2', 'lisa.kim.961993', 'pasha', 'j3nnif3r37', 'gcamozzi', 'lstyer', 'youjon5', 'benedict.dungca', 'grahambullmore2017', 'annedeb', 'msb843', 'mattsherman95', 'awalls', 'nicholas.mccombe.3', 'nn3210', 'kathrynpillischafske2017', 'msamyyi', 'jvegaperkins713', 'mwaldegerma', 'ajennings', 'pgrewal', 'torear', 'samanthamurphy2017', 'mcoden', 'cmucharraz', 'catherineding', 'jsammon', 'estebanmercado2017', 'rzelesko', 'kmobrien', 'radiohedzz', 'lrawitscher', 'jameswillis2017', 'plim', 'ngriffiths', 'joshauck', 'njandali', 'ydeng', 'kqu', 'aamattey', 'juliakovalenko2017', 'jma', 'rmalekmadani', 'ellenpatterson2017', 'rachelrogers', 'msobhani', 'jboyer', 'kdaftary', 'amansur', 'bbair', 'vrutherford', 'bbecerra', 'ayl675', 'santana', 'maura.clement', 'bbakalarski', 'jschaefer', 'agrenen', 'mlaw70', 'mmihalache', 'makeda.springette', 'lra391', 'mgates', 'gabrielleforcier2015', 'sgray', 'davidkarlin2013', 'wlindstrom', 'sarahacs', 'hrucinski', 'annaduban2017', 'bbl076', 'jkk284', 'miriam.perez.35574', 'nnwagbo', 'akmohring', 'aibeh7906', 'dperlovsky', 'ccj009', 'vilte', 'jmccartney', 'jvillanueva8', 'jgrocott', 'dmw514', 'jgw599', 'jamily80', 'jgupta', 'afarsheed', 'mdefreitas', 'phaun', 'emathews', 'rschaaf', 'wcho', 'sobel.shawn', 'zrubnitz', 'amyers17', 'christycal17', 'pmccullough', 'coravasserman2017', 'jshin', 'jdrews', 'ynessary', 'sjmacrowski', 'valeriek', 'kschuster', 'jakmak37', 'mpostoll4', 'lhu642', 'tomliggett', 'jtucker', 'camilleblackman2016', 'sdaniel', 'stam', 'annapreston2017', 'evanbeuningen', 'ajalali', 'obabatola', 'marknelson2012', 'mstotzy1', 'mfluellen', 'mgreene', 'natalie.m.stanley.9', 'wizu', 'sem742', 'sgarcia2017', 'abfilicko05', 'cconnelly', 'twang2017', 'dfloyd', 'mco2745', 'lsleung', 'rboodram', 'alzipursky', 'james.amick94', 'gallardoy09', 'hannahbrady2017', 'sgorlick', 'kburke1', 'eam093', 'jayahn0518', 'shwang', 'mforrest', 'cweers', 'nuchem102', 'annahinrichs', 'mclark032', 'hpervaiz', 'bspielman', 'mdoody359', 'wjhager2016', 'mhopfner', 'ahurst', 'jburkechem122', 'lfoley82', 'cprucnal', 'atsui4', 'ssandor', 'smezyk7', 'shorstman', 'brosenberg', 'bklein', 'jsd31josh', 'nward', 'bkraft383', 'ecbold13', 'natalienowogrodzki', 'survaishkhastgir', 'agreenstein', 'alw231', 'jki699', 'anewell', 'jesus.leon1', 'rznewman', 'aveerina', 'alila', 'annapetersen21', 'swert', 'ssbanic', 'nasher', 'pcastro', 'zfenske', 'aacosta', 'rmehta95', 'ldimarco', 'krichards', 'dweber', 'rmalhotra', 'slhatch', 'borazine', 'glak', 'ahofmeister', 'aaubrun', 'zwatson', 'laurenabruzzo2017', 'melikimmy', 'vlh774', 'imasamba', 'tla95', 'etburklow', 'uditapersaud', 'aec943', 'elisa4201', 'ggillow', 'kkim27', 'ijackylei', 'pklimkow', 'lchen', 'mhackerteper', 'robertzhu2017', 'hwhite', 'daniel.c.eghdami', 'gmc830', 'minjooson', 'mgullott', 'gcohen', 'vmehta', 'cryu', 'jmarquez95', 'kristensmith2017', 'ddapuzzo', 'clacrosse', 'natalianagytakahashi2015', 'broconnell', 'vjansen', 'thomasodell2017', 'anichols', 'marsak', 'rsarette', 'tav162', 'rastatke', 'ndivine', 'asears', 'ecripe', 'geapen', 'afisher', 'kelseyaaronson', 'sarceo', 'sarajohns2017', 'rachelli2017', 'jalonbrown', 'marinamin2017', 'nickmartin44', 'kserv', 'kgong', 'cjw', 'jruan', 'isi.sturla', 'ajaynadig', 'mfoulkes', 'nalharithi', 'lafern', 'kcm010', 'bishtonn', 'natalie5', 'delagarl']"
1,35,194,236,190,"['igau', 'afarsheed', 'hopkins2', 'lisa.kim.961993', 'ecbold13', 'sauditore', 'yokim', 'phaun', 'emathews', 'j3nnif3r37', 'cfox', 'gcamozzi', 'bananapiehl', 'alw231', 'jki699', 'anewell', 'jesus.leon1', 'rschaaf', 'sshull', 'benedict.dungca', 'annedeb', 'omarosorio2017', 'amyers17', 'christycal17', 'aparikh22', 'mattsherman95', 'aveerina', 'alila', 'coravasserman2017', 'nicholas.mccombe.3', 'annapetersen21', 'swert', 'jdrews', 'ssbanic', 'nasher', 'nn3210', 'kathrynpillischafske2017', 'pcastro', 'kschuster', 'zfenske', 'lindseymehl2017', 'jvegaperkins713', 'ajsnu', 'ajennings', 'myi', 'rmehta95', 'pgrewal', 'mpostoll4', 'krichards', 'tomliggett', 'crobinson19', 'mcoden', 'ljung', 'jtucker', 'cmucharraz', 'cfleesmith', 'catherineding', 'jsammon', 'camilleblackman2016', 'estebanmercado2017', 'sdaniel', 'glak', 'stam', 'hlou88', 'annapreston2017', 'ahofmeister', 'zwatson', 'laurenabruzzo2017', 'gesta', 'evanbeuningen', 'jbs916', 'melikimmy', 'vlh774', 'bchen', 'obabatola', 'tstoimenoff', 'jameswillis2017', 'marknelson2012', 'plim', 'imasamba', 'tla95', 'mstotzy1', 'mfluellen', 'joshauck', 'njandali', 'rweidinger', 'wizu', 'ydeng', 'sem742', 'kqu', 'uditapersaud', 'aamattey', 'juliakovalenko2017', 'rodriguez.ricardo13', 'ggillow', 'kkim27', 'ellenpatterson2017', 'rachelrogers', 'msobhani', 'ijackylei', 'abfilicko05', 'cconnelly', 'kdaftary', 'jdk681', 'nwh027', 'lchen', 'bbair', 'robertzhu2017', 'vrutherford', 'lsleung', 'hwhite', 'gmc830', 'rboodram', 'bbecerra', 'minjooson', 'mgullott', 'james.amick94', 'alzipursky', 'gallardoy09', 'santana', 'hannahbrady2017', 'sgorlick', 'yuehu9510', 'gcohen', 'vmehta', 'jmarquez95', 'kristensmith2017', 'ddapuzzo', 'phawkyard', 'eam093', 'clacrosse', 'shwang', 'jschaefer', 'agrenen', 'mmihalache', 'bdougherty', 'isaacheine', 'broconnell', 'lra391', 'bfeinstein', 'emilymorris2017', 'cweers', 'marsak', 'rsarette', 'wlindstrom', 'n6n8u3', 'nuchem102', 'annahinrichs', 'ndivine', 'asears', 'ecripe', 'geapen', 'juanmena2017', 'mclark032', 'hrucinski', 'annaduban2017', 'afisher', 'bbl076', 'hpervaiz', 'bspielman', 'mdoody359', 'jalonbrown', 'miriam.perez.35574', 'rsherman', 'marinamin2017', 'wjhager2016', 'mhopfner', 'nnwagbo', 'kgong', 'krembisz', 'jruan', 'jburkechem122', 'isi.sturla', 'smezyk7', 'dperlovsky', 'peter.g.vlahakis', 'shorstman', 'ccj009', 'vilte', 'aostenso', 'lafern', 'kimhoff', 'jmccartney', 'kcm010', 'jvillanueva8', 'rst345', 'jgw599', 'nward', 'bishtonn', 'bkraft383']",4,"['elisa4201', 'valeriek', 'nalharithi', 'davidkarlin2013']",45,"['lillie', 'creamnsugar', 'sarajohns2017', 'jkk284', 'xkirkham1', 'stephanyvalladares11', 'cjwethers', 'mattgates1995', 'saskianaegele26', 'selinaarceo2017', 'christopherpierce2017', 'wmckinney', 'carlpieri2017', 'meganpurdy', 'dfloyd367', 'joefobi2017', 'ericanderson2017', 'ozero', 'jschartz90', 'sobel.shawn', 'kburke', 'tefisbando', 'mkelsten', 'thratsh', 'thenewflamel', 'achandran12', 'scottgoldberg2017', 'natalie555', 'jwaltstadt', 'samuelkahn2017', 'm.forrest', 'mmcmullan', 'shandon6', 'kaylabrooks', 'hak656', 'vaishali.mehta.925', 'benjaminjones2017', 'ahw087', 'andrew_cramer2017', 'foulkes2', 'rachel.lin.96592', 'pklimkow', 'annikahansen2017', 'samilton840', 'mhz636']",239,"['lillie', 'afarsheed', 'sauditore', 'yokim', 'phaun', 'emathews', 'cfox', 'bananapiehl', 'rschaaf', 'sshull', 'omarosorio2017', 'sobel.shawn', 'amyers17', 'mkelsten', 'christycal17', 'aparikh22', 'coravasserman2017', 'jdrews', 'shandon6', 'valeriek', 'kschuster', 'foulkes2', 'lindseymehl2017', 'ajsnu', 'myi', 'mpostoll4', 'xkirkham1', 'tomliggett', 'crobinson19', 'ljung', 'jtucker', 'cfleesmith', 'camilleblackman2016', 'sdaniel', 'stam', 'hlou88', 'annapreston2017', 'evanbeuningen', 'jbs916', 'thratsh', 'obabatola', 'bchen', 'thenewflamel', 'tstoimenoff', 'marknelson2012', 'achandran12', 'mstotzy1', 'mfluellen', 'rweidinger', 'wizu', 'sem742', 'rodriguez.ricardo13', 'abfilicko05', 'cconnelly', 'jdk681', 'nwh027', 'lsleung', 'rboodram', 'alzipursky', 'james.amick94', 'selinaarceo2017', 'gallardoy09', 'meganpurdy', 'hannahbrady2017', 'sgorlick', 'yuehu9510', 'joefobi2017', 'phawkyard', 'eam093', 'kburke', 'shwang', 'natalie555', 'bdougherty', 'isaacheine', 'samuelkahn2017', 'bfeinstein', 'emilymorris2017', 'cweers', 'n6n8u3', 'nuchem102', 'annahinrichs', 'juanmena2017', 'mclark032', 'hpervaiz', 'bspielman', 'mdoody359', 'rsherman', 'wmckinney', 'wjhager2016', 'mhopfner', 'krembisz', 'ozero', 'jburkechem122', 'tefisbando', 'smezyk7', 'shorstman', 'peter.g.vlahakis', 'aostenso', 'mmcmullan', 'kimhoff', 'hak656', 'rst345', 'andrew_cramer2017', 'nward', 'bkraft383', 'gesta', 'igau', 'hopkins2', 'lisa.kim.961993', 'ecbold13', 'cjwethers', 'mattgates1995', 'j3nnif3r37', 'gcamozzi', 'carlpieri2017', 'alw231', 'jki699', 'anewell', 'jesus.leon1', 'dfloyd367', 'benedict.dungca', 'annedeb', 'mattsherman95', 'aveerina', 'alila', 'nicholas.mccombe.3', 'annapetersen21', 'swert', 'ssbanic', 'nasher', 'nn3210', 'kathrynpillischafske2017', 'vaishali.mehta.925', 'pcastro', 'zfenske', 'rachel.lin.96592', 'jvegaperkins713', 'ajennings', 'rmehta95', 'pgrewal', 'krichards', 'saskianaegele26', 'mcoden', 'cmucharraz', 'catherineding', 'jsammon', 'estebanmercado2017', 'ericanderson2017', 'glak', 'ahofmeister', 'zwatson', 'laurenabruzzo2017', 'melikimmy', 'vlh774', 'jameswillis2017', 'plim', 'imasamba', 'tla95', 'm.forrest', 'joshauck', 'njandali', 'ydeng', 'benjaminjones2017', 'kqu', 'uditapersaud', 'aamattey', 'juliakovalenko2017', 'elisa4201', 'ggillow', 'kkim27', 'ellenpatterson2017', 'rachelrogers', 'msobhani', 'ijackylei', 'pklimkow', 'annikahansen2017', 'kdaftary', 'lchen', 'bbair', 'robertzhu2017', 'vrutherford', 'hwhite', 'stephanyvalladares11', 'gmc830', 'bbecerra', 'minjooson', 'mgullott', 'santana', 'gcohen', 'vmehta', 'jmarquez95', 'kristensmith2017', 'ddapuzzo', 'jschartz90', 'clacrosse', 'jschaefer', 'agrenen', 'mmihalache', 'jwaltstadt', 'broconnell', 'lra391', 'marsak', 'rsarette', 'davidkarlin2013', 'wlindstrom', 'ndivine', 'asears', 'ecripe', 'geapen', 'hrucinski', 'mhz636', 'annaduban2017', 'afisher', 'bbl076', 'creamnsugar', 'sarajohns2017', 'jkk284', 'jalonbrown', 'miriam.perez.35574', 'christopherpierce2017', 'marinamin2017', 'nnwagbo', 'kgong', 'jruan', 'isi.sturla', 'nalharithi', 'scottgoldberg2017', 'dperlovsky', 'ccj009', 'vilte', 'lafern', 'jmccartney', 'kcm010', 'jvillanueva8', 'kaylabrooks', 'ahw087', 'jgw599', 'bishtonn', 'samilton840']"
1,132,194,10,8,"['estebanmercado2017', 'marknelson2012', 'aveerina', 'nward', 'nicholas.mccombe.3', 'annedeb', 'asears', 'bchen']",186,"['igau', 'hopkins2', 'afarsheed', 'lisa.kim.961993', 'ecbold13', 'sauditore', 'yokim', 'phaun', 'emathews', 'j3nnif3r37', 'cfox', 'gcamozzi', 'bananapiehl', 'alw231', 'jki699', 'anewell', 'jesus.leon1', 'rschaaf', 'sshull', 'benedict.dungca', 'omarosorio2017', 'amyers17', 'christycal17', 'aparikh22', 'mattsherman95', 'alila', 'coravasserman2017', 'annapetersen21', 'swert', 'jdrews', 'ssbanic', 'nasher', 'nn3210', 'kathrynpillischafske2017', 'pcastro', 'valeriek', 'kschuster', 'zfenske', 'lindseymehl2017', 'jvegaperkins713', 'ajsnu', 'ajennings', 'myi', 'rmehta95', 'pgrewal', 'mpostoll4', 'krichards', 'tomliggett', 'crobinson19', 'mcoden', 'ljung', 'jtucker', 'cmucharraz', 'cfleesmith', 'catherineding', 'jsammon', 'camilleblackman2016', 'sdaniel', 'glak', 'stam', 'hlou88', 'annapreston2017', 'ahofmeister', 'zwatson', 'laurenabruzzo2017', 'evanbeuningen', 'jbs916', 'melikimmy', 'vlh774', 'obabatola', 'tstoimenoff', 'jameswillis2017', 'plim', 'imasamba', 'tla95', 'mstotzy1', 'mfluellen', 'joshauck', 'njandali', 'bkraft383', 'rweidinger', 'wizu', 'ydeng', 'sem742', 'kqu', 'uditapersaud', 'aamattey', 'juliakovalenko2017', 'elisa4201', 'rodriguez.ricardo13', 'ggillow', 'kkim27', 'ellenpatterson2017', 'rachelrogers', 'msobhani', 'ijackylei', 'abfilicko05', 'cconnelly', 'kdaftary', 'jdk681', 'nwh027', 'lchen', 'bbair', 'robertzhu2017', 'vrutherford', 'lsleung', 'hwhite', 'gmc830', 'rboodram', 'bbecerra', 'minjooson', 'mgullott', 'james.amick94', 'alzipursky', 'gallardoy09', 'santana', 'hannahbrady2017', 'sgorlick', 'yuehu9510', 'gcohen', 'vmehta', 'jmarquez95', 'kristensmith2017', 'ddapuzzo', 'phawkyard', 'eam093', 'clacrosse', 'shwang', 'jschaefer', 'agrenen', 'mmihalache', 'bdougherty', 'isaacheine', 'broconnell', 'lra391', 'bfeinstein', 'emilymorris2017', 'cweers', 'marsak', 'rsarette', 'davidkarlin2013', 'wlindstrom', 'n6n8u3', 'nuchem102', 'annahinrichs', 'ndivine', 'ecripe', 'geapen', 'juanmena2017', 'mclark032', 'hrucinski', 'annaduban2017', 'afisher', 'bbl076', 'hpervaiz', 'bspielman', 'mdoody359', 'jalonbrown', 'miriam.perez.35574', 'rsherman', 'marinamin2017', 'wjhager2016', 'mhopfner', 'nnwagbo', 'kgong', 'krembisz', 'jruan', 'jburkechem122', 'isi.sturla', 'nalharithi', 'smezyk7', 'dperlovsky', 'peter.g.vlahakis', 'shorstman', 'ccj009', 'vilte', 'aostenso', 'lafern', 'kimhoff', 'jmccartney', 'kcm010', 'jvillanueva8', 'rst345', 'jgw599', 'bishtonn', 'gesta']",1,['sbahena'],195,"['igau', 'hopkins2', 'afarsheed', 'lisa.kim.961993', 'ecbold13', 'sauditore', 'yokim', 'phaun', 'emathews', 'j3nnif3r37', 'cfox', 'gcamozzi', 'bananapiehl', 'alw231', 'jki699', 'anewell', 'jesus.leon1', 'rschaaf', 'sshull', 'benedict.dungca', 'annedeb', 'omarosorio2017', 'amyers17', 'sbahena', 'christycal17', 'aparikh22', 'mattsherman95', 'aveerina', 'alila', 'coravasserman2017', 'nicholas.mccombe.3', 'annapetersen21', 'swert', 'jdrews', 'ssbanic', 'nasher', 'nn3210', 'kathrynpillischafske2017', 'pcastro', 'valeriek', 'kschuster', 'zfenske', 'lindseymehl2017', 'jvegaperkins713', 'ajsnu', 'ajennings', 'myi', 'rmehta95', 'pgrewal', 'mpostoll4', 'krichards', 'tomliggett', 'crobinson19', 'mcoden', 'ljung', 'jtucker', 'cmucharraz', 'cfleesmith', 'catherineding', 'jsammon', 'camilleblackman2016', 'estebanmercado2017', 'sdaniel', 'glak', 'stam', 'hlou88', 'annapreston2017', 'ahofmeister', 'zwatson', 'laurenabruzzo2017', 'evanbeuningen', 'jbs916', 'melikimmy', 'vlh774', 'bchen', 'obabatola', 'tstoimenoff', 'jameswillis2017', 'marknelson2012', 'plim', 'imasamba', 'tla95', 'mstotzy1', 'mfluellen', 'joshauck', 'njandali', 'bkraft383', 'rweidinger', 'wizu', 'ydeng', 'sem742', 'kqu', 'uditapersaud', 'aamattey', 'juliakovalenko2017', 'elisa4201', 'rodriguez.ricardo13', 'ggillow', 'kkim27', 'ellenpatterson2017', 'rachelrogers', 'msobhani', 'ijackylei', 'abfilicko05', 'cconnelly', 'kdaftary', 'jdk681', 'nwh027', 'lchen', 'bbair', 'robertzhu2017', 'vrutherford', 'lsleung', 'hwhite', 'gmc830', 'rboodram', 'bbecerra', 'minjooson', 'mgullott', 'james.amick94', 'alzipursky', 'gallardoy09', 'santana', 'hannahbrady2017', 'sgorlick', 'yuehu9510', 'gcohen', 'vmehta', 'jmarquez95', 'kristensmith2017', 'ddapuzzo', 'phawkyard', 'eam093', 'clacrosse', 'shwang', 'jschaefer', 'agrenen', 'mmihalache', 'bdougherty', 'isaacheine', 'broconnell', 'lra391', 'bfeinstein', 'emilymorris2017', 'cweers', 'marsak', 'rsarette', 'davidkarlin2013', 'wlindstrom', 'n6n8u3', 'nuchem102', 'annahinrichs', 'ndivine', 'asears', 'ecripe', 'geapen', 'juanmena2017', 'mclark032', 'hrucinski', 'annaduban2017', 'afisher', 'bbl076', 'hpervaiz', 'bspielman', 'mdoody359', 'jalonbrown', 'miriam.perez.35574', 'rsherman', 'marinamin2017', 'wjhager2016', 'mhopfner', 'nnwagbo', 'kgong', 'krembisz', 'jruan', 'jburkechem122', 'isi.sturla', 'nalharithi', 'smezyk7', 'dperlovsky', 'peter.g.vlahakis', 'shorstman', 'ccj009', 'vilte', 'aostenso', 'lafern', 'kimhoff', 'jmccartney', 'kcm010', 'jvillanueva8', 'rst345', 'jgw599', 'nward', 'bishtonn', 'gesta']"
