user,tool,start,end,ip,lon,lat,cluster,scanned_date,user_meet_class_size_min,DBSCAN
mchlglllnd,1dfdmht,2016-03-15,2016-03-19,129.59.122.14,-86.79199981689453,36.1515007019043,0,2016-03-16,True,-1
mdridzka,1dfdmht,2016-03-15,2016-03-19,129.59.122.51,-86.79199981689453,36.1515007019043,0,2016-03-16,True,-1
mohamadhafiz43,1dfdmht,2016-03-15,2016-03-19,129.59.122.21,-86.79199981689453,36.1515007019043,0,2016-03-16,True,-1
pralhlad.arumugam,1dfdmht,2016-03-14,2016-03-19,129.59.122.52,-86.79199981689453,36.1515007019043,0,2016-03-16,True,-1
reneeneel,1dfdmht,2016-03-15,2016-03-19,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-16,True,-1
ricardoherrerac,1dfdmht,2016-03-15,2016-03-19,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-16,True,-1
taylor.a.gutierrez,1dfdmht,2016-03-15,2016-03-19,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-16,True,-1
trenton_is,1dfdmht,2016-03-15,2016-03-19,129.59.122.25,-86.79199981689453,36.1515007019043,0,2016-03-16,True,-1
valentjg,1dfdmht,2016-03-15,2016-03-19,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-16,True,-1
villattj,1dfdmht,2016-03-15,2016-03-19,129.59.122.12,-86.79199981689453,36.1515007019043,0,2016-03-16,True,-1
zokrins,1dfdmht,2016-03-15,2016-03-19,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-16,True,-1
zulkipas,1dfdmht,2016-03-15,2016-03-19,129.59.122.14,-86.79199981689453,36.1515007019043,0,2016-03-16,True,-1
abghapa,1dfdmht,2016-03-17,2016-03-21,129.59.34.39,-86.79199981689453,36.1515007019043,0,2016-03-17,True,-1
aisyahareena,1dfdmht,2016-03-15,2016-03-19,129.59.122.19,-86.79199981689453,36.1515007019043,0,2016-03-17,True,-1
alecmyszka,1dfdmht,2016-03-17,2016-03-21,129.59.122.19,-86.79199981689453,36.1515007019043,0,2016-03-17,True,-1
azfarhadee,1dfdmht,2016-03-15,2016-03-19,129.59.122.21,-86.79199981689453,36.1515007019043,0,2016-03-17,True,-1
connor,1dfdmht,2016-03-15,2016-03-19,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-17,True,-1
enochsjd,1dfdmht,2016-03-15,2016-03-19,129.59.122.25,-86.79199981689453,36.1515007019043,0,2016-03-17,True,-1
fabianchibuzor,1dfdmht,2016-03-15,2016-03-19,129.59.122.18,-86.79199981689453,36.1515007019043,0,2016-03-17,True,-1
fieldsmb,1dfdmht,2016-03-15,2016-03-19,129.59.122.22,-86.79199981689453,36.1515007019043,0,2016-03-17,True,-1
flurphurpadur,1dfdmht,2016-03-15,2016-03-19,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-17,True,-1
gw014425,1dfdmht,2016-03-14,2016-03-19,129.59.78.92,-86.79199981689453,36.1515007019043,0,2016-03-17,True,-1
hboyles13,1dfdmht,2016-03-15,2016-03-19,129.59.122.21,-86.79199981689453,36.1515007019043,0,2016-03-17,True,-1
huanz,1dfdmht,2016-03-15,2016-03-19,129.59.122.54,-86.79199981689453,36.1515007019043,0,2016-03-17,True,-1
izaninn,1dfdmht,2016-03-15,2016-03-19,129.59.122.20,-86.79199981689453,36.1515007019043,0,2016-03-17,True,-1
malonemk,1dfdmht,2016-03-15,2016-03-19,129.59.122.12,-86.79199981689453,36.1515007019043,0,2016-03-17,True,-1
matradmz,1dfdmht,2016-03-15,2016-03-19,129.59.122.25,-86.79199981689453,36.1515007019043,0,2016-03-17,True,-1
mchlglllnd,1dfdmht,2016-03-15,2016-03-19,129.59.122.14,-86.79199981689453,36.1515007019043,0,2016-03-17,True,-1
mdridzka,1dfdmht,2016-03-15,2016-03-19,129.59.122.51,-86.79199981689453,36.1515007019043,0,2016-03-17,True,-1
mohamadhafiz43,1dfdmht,2016-03-15,2016-03-19,129.59.122.21,-86.79199981689453,36.1515007019043,0,2016-03-17,True,-1
pralhlad.arumugam,1dfdmht,2016-03-14,2016-03-19,129.59.122.52,-86.79199981689453,36.1515007019043,0,2016-03-17,True,-1
reneeneel,1dfdmht,2016-03-15,2016-03-19,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-17,True,-1
ricardoherrerac,1dfdmht,2016-03-15,2016-03-19,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-17,True,-1
taylor.a.gutierrez,1dfdmht,2016-03-15,2016-03-19,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-17,True,-1
trenton_is,1dfdmht,2016-03-15,2016-03-19,129.59.122.25,-86.79199981689453,36.1515007019043,0,2016-03-17,True,-1
valentjg,1dfdmht,2016-03-15,2016-03-19,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-17,True,-1
villattj,1dfdmht,2016-03-15,2016-03-19,129.59.122.12,-86.79199981689453,36.1515007019043,0,2016-03-17,True,-1
zokrins,1dfdmht,2016-03-15,2016-03-19,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-17,True,-1
zulkipas,1dfdmht,2016-03-15,2016-03-19,129.59.122.14,-86.79199981689453,36.1515007019043,0,2016-03-17,True,-1
abghapa,1dfdmht,2016-03-17,2016-03-21,129.59.34.39,-86.79199981689453,36.1515007019043,0,2016-03-18,True,-1
aisyahareena,1dfdmht,2016-03-15,2016-03-19,129.59.122.19,-86.79199981689453,36.1515007019043,0,2016-03-18,True,-1
alecmyszka,1dfdmht,2016-03-17,2016-03-21,129.59.122.19,-86.79199981689453,36.1515007019043,0,2016-03-18,True,-1
azfarhadee,1dfdmht,2016-03-15,2016-03-19,129.59.122.21,-86.79199981689453,36.1515007019043,0,2016-03-18,True,-1
connor,1dfdmht,2016-03-15,2016-03-19,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-18,True,-1
enochsjd,1dfdmht,2016-03-15,2016-03-19,129.59.122.25,-86.79199981689453,36.1515007019043,0,2016-03-18,True,-1
fabianchibuzor,1dfdmht,2016-03-15,2016-03-19,129.59.122.18,-86.79199981689453,36.1515007019043,0,2016-03-18,True,-1
fieldsmb,1dfdmht,2016-03-15,2016-03-19,129.59.122.22,-86.79199981689453,36.1515007019043,0,2016-03-18,True,-1
flurphurpadur,1dfdmht,2016-03-15,2016-03-19,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-18,True,-1
gw014425,1dfdmht,2016-03-14,2016-03-19,129.59.78.92,-86.79199981689453,36.1515007019043,0,2016-03-18,True,-1
hboyles13,1dfdmht,2016-03-15,2016-03-19,129.59.122.21,-86.79199981689453,36.1515007019043,0,2016-03-18,True,-1
huanz,1dfdmht,2016-03-15,2016-03-19,129.59.122.54,-86.79199981689453,36.1515007019043,0,2016-03-18,True,-1
izaninn,1dfdmht,2016-03-15,2016-03-19,129.59.122.20,-86.79199981689453,36.1515007019043,0,2016-03-18,True,-1
malonemk,1dfdmht,2016-03-15,2016-03-19,129.59.122.12,-86.79199981689453,36.1515007019043,0,2016-03-18,True,-1
matradmz,1dfdmht,2016-03-15,2016-03-19,129.59.122.25,-86.79199981689453,36.1515007019043,0,2016-03-18,True,-1
mchlglllnd,1dfdmht,2016-03-15,2016-03-19,129.59.122.14,-86.79199981689453,36.1515007019043,0,2016-03-18,True,-1
mdridzka,1dfdmht,2016-03-15,2016-03-19,129.59.122.51,-86.79199981689453,36.1515007019043,0,2016-03-18,True,-1
mohamadhafiz43,1dfdmht,2016-03-15,2016-03-19,129.59.122.21,-86.79199981689453,36.1515007019043,0,2016-03-18,True,-1
pralhlad.arumugam,1dfdmht,2016-03-14,2016-03-19,129.59.122.52,-86.79199981689453,36.1515007019043,0,2016-03-18,True,-1
reneeneel,1dfdmht,2016-03-15,2016-03-19,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-18,True,-1
ricardoherrerac,1dfdmht,2016-03-15,2016-03-19,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-18,True,-1
tammatrek,1dfdmht,2016-03-18,2016-03-23,129.59.44.147,-86.79199981689453,36.1515007019043,0,2016-03-18,True,-1
taylor.a.gutierrez,1dfdmht,2016-03-15,2016-03-19,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-18,True,-1
trenton_is,1dfdmht,2016-03-15,2016-03-19,129.59.122.25,-86.79199981689453,36.1515007019043,0,2016-03-18,True,-1
valentjg,1dfdmht,2016-03-15,2016-03-19,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-18,True,-1
villattj,1dfdmht,2016-03-15,2016-03-19,129.59.122.12,-86.79199981689453,36.1515007019043,0,2016-03-18,True,-1
zokrins,1dfdmht,2016-03-15,2016-03-19,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-18,True,-1
zulkipas,1dfdmht,2016-03-15,2016-03-19,129.59.122.14,-86.79199981689453,36.1515007019043,0,2016-03-18,True,-1
abghapa,1dfdmht,2016-03-17,2016-03-21,129.59.34.39,-86.79199981689453,36.1515007019043,0,2016-03-19,True,-1
aisyahareena,1dfdmht,2016-03-15,2016-03-19,129.59.122.19,-86.79199981689453,36.1515007019043,0,2016-03-19,True,-1
alecmyszka,1dfdmht,2016-03-17,2016-03-21,129.59.122.19,-86.79199981689453,36.1515007019043,0,2016-03-19,True,-1
azfarhadee,1dfdmht,2016-03-15,2016-03-19,129.59.122.21,-86.79199981689453,36.1515007019043,0,2016-03-19,True,-1
connor,1dfdmht,2016-03-15,2016-03-19,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-19,True,-1
enochsjd,1dfdmht,2016-03-15,2016-03-19,129.59.122.25,-86.79199981689453,36.1515007019043,0,2016-03-19,True,-1
fabianchibuzor,1dfdmht,2016-03-15,2016-03-19,129.59.122.18,-86.79199981689453,36.1515007019043,0,2016-03-19,True,-1
fieldsmb,1dfdmht,2016-03-15,2016-03-19,129.59.122.22,-86.79199981689453,36.1515007019043,0,2016-03-19,True,-1
flurphurpadur,1dfdmht,2016-03-15,2016-03-19,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-19,True,-1
gw014425,1dfdmht,2016-03-14,2016-03-19,129.59.78.92,-86.79199981689453,36.1515007019043,0,2016-03-19,True,-1
hboyles13,1dfdmht,2016-03-15,2016-03-19,129.59.122.21,-86.79199981689453,36.1515007019043,0,2016-03-19,True,-1
huanz,1dfdmht,2016-03-15,2016-03-19,129.59.122.54,-86.79199981689453,36.1515007019043,0,2016-03-19,True,-1
izaninn,1dfdmht,2016-03-15,2016-03-19,129.59.122.20,-86.79199981689453,36.1515007019043,0,2016-03-19,True,-1
malonemk,1dfdmht,2016-03-15,2016-03-19,129.59.122.12,-86.79199981689453,36.1515007019043,0,2016-03-19,True,-1
matradmz,1dfdmht,2016-03-15,2016-03-19,129.59.122.25,-86.79199981689453,36.1515007019043,0,2016-03-19,True,-1
mchlglllnd,1dfdmht,2016-03-15,2016-03-19,129.59.122.14,-86.79199981689453,36.1515007019043,0,2016-03-19,True,-1
mdridzka,1dfdmht,2016-03-15,2016-03-19,129.59.122.51,-86.79199981689453,36.1515007019043,0,2016-03-19,True,-1
mohamadhafiz43,1dfdmht,2016-03-15,2016-03-19,129.59.122.21,-86.79199981689453,36.1515007019043,0,2016-03-19,True,-1
pralhlad.arumugam,1dfdmht,2016-03-19,2016-03-26,129.59.122.52,-86.79199981689453,36.1515007019043,0,2016-03-19,True,-1
quigleka,1dfdmht,2016-03-19,2016-03-23,129.59.122.18,-86.79199981689453,36.1515007019043,0,2016-03-19,True,-1
reneeneel,1dfdmht,2016-03-15,2016-03-19,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-19,True,-1
ricardoherrerac,1dfdmht,2016-03-15,2016-03-19,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-19,True,-1
scullymt,1dfdmht,2016-03-19,2016-03-24,129.59.122.50,-86.79199981689453,36.1515007019043,0,2016-03-19,True,-1
tammatrek,1dfdmht,2016-03-18,2016-03-23,129.59.44.147,-86.79199981689453,36.1515007019043,0,2016-03-19,True,-1
taylor.a.gutierrez,1dfdmht,2016-03-15,2016-03-19,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-19,True,-1
trenton_is,1dfdmht,2016-03-15,2016-03-19,129.59.122.25,-86.79199981689453,36.1515007019043,0,2016-03-19,True,-1
valentjg,1dfdmht,2016-03-15,2016-03-19,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-19,True,-1
villattj,1dfdmht,2016-03-15,2016-03-19,129.59.122.12,-86.79199981689453,36.1515007019043,0,2016-03-19,True,-1
zokrins,1dfdmht,2016-03-15,2016-03-19,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-19,True,-1
zulkipas,1dfdmht,2016-03-15,2016-03-19,129.59.122.14,-86.79199981689453,36.1515007019043,0,2016-03-19,True,-1
abghapa,1dfdmht,2016-03-17,2016-03-21,129.59.34.39,-86.79199981689453,36.1515007019043,0,2016-03-20,True,-1
ahoofnagle,1dfdmht,2016-03-20,2016-03-26,129.59.70.214,-86.79199981689453,36.1515007019043,0,2016-03-20,True,-1
alecmyszka,1dfdmht,2016-03-20,2016-03-25,129.59.122.19,-86.79199981689453,36.1515007019043,0,2016-03-20,True,-1
ariffima123,1dfdmht,2016-03-20,2016-03-25,129.59.122.65,-86.79199981689453,36.1515007019043,0,2016-03-20,True,-1
cabelljn2017,1dfdmht,2016-03-20,2016-03-25,129.59.122.53,-86.79199981689453,36.1515007019043,0,2016-03-20,True,-1
connor,1dfdmht,2016-03-20,2016-03-26,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-20,True,-1
emily.a.entrekin,1dfdmht,2016-03-20,2016-03-25,129.59.122.13,-86.79199981689453,36.1515007019043,0,2016-03-20,True,-1
fieldsmb,1dfdmht,2016-03-20,2016-03-25,129.59.122.22,-86.79199981689453,36.1515007019043,0,2016-03-20,True,-1
malonemk,1dfdmht,2016-03-20,2016-03-26,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-20,True,-1
pralhlad.arumugam,1dfdmht,2016-03-19,2016-03-26,129.59.122.52,-86.79199981689453,36.1515007019043,0,2016-03-20,True,-1
quigleka,1dfdmht,2016-03-19,2016-03-23,129.59.122.18,-86.79199981689453,36.1515007019043,0,2016-03-20,True,-1
scullymt,1dfdmht,2016-03-19,2016-03-24,129.59.122.50,-86.79199981689453,36.1515007019043,0,2016-03-20,True,-1
tammatrek,1dfdmht,2016-03-18,2016-03-23,129.59.44.147,-86.79199981689453,36.1515007019043,0,2016-03-20,True,-1
taylor.s.larsen,1dfdmht,2016-03-20,2016-03-24,129.59.122.14,-86.79199981689453,36.1515007019043,0,2016-03-20,True,-1
valentjg,1dfdmht,2016-03-20,2016-03-25,129.59.79.208,-86.79199981689453,36.1515007019043,0,2016-03-20,True,-1
villattj,1dfdmht,2016-03-20,2016-03-24,129.59.122.12,-86.79199981689453,36.1515007019043,0,2016-03-20,True,-1
abghapa,1dfdmht,2016-03-17,2016-03-21,129.59.34.39,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
ahoofnagle,1dfdmht,2016-03-20,2016-03-26,129.59.70.214,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
aisyahareena,1dfdmht,2016-03-21,2016-03-26,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
alecmyszka,1dfdmht,2016-03-20,2016-03-25,129.59.122.19,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
andrewvoss8,1dfdmht,2016-03-21,2016-03-25,129.59.122.14,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
ariffima123,1dfdmht,2016-03-20,2016-03-25,129.59.122.65,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
arthur.t.binstein,1dfdmht,2016-03-21,2016-03-26,129.59.122.11,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
azfarhadee,1dfdmht,2016-03-21,2016-03-25,129.59.34.120,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
beansbp,1dfdmht,2016-03-21,2016-03-26,129.59.122.14,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
cabelljn2017,1dfdmht,2016-03-20,2016-03-25,129.59.122.53,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
connor,1dfdmht,2016-03-20,2016-03-26,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
copeladi,1dfdmht,2016-03-21,2016-03-26,99.127.170.203,-86.7885971069336,36.004798889160156,0,2016-03-21,True,-1
devsweitz,1dfdmht,2016-03-21,2016-03-25,129.59.122.12,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
dustin.c.howser,1dfdmht,2016-03-21,2016-03-25,129.59.122.10,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
dzhrfaqlh,1dfdmht,2016-03-21,2016-03-25,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
emily.a.entrekin,1dfdmht,2016-03-20,2016-03-25,129.59.122.13,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
emribbeck94,1dfdmht,2016-03-21,2016-03-25,129.59.122.11,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
ericsohng,1dfdmht,2016-03-21,2016-03-26,129.59.122.52,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
fieldsmb,1dfdmht,2016-03-20,2016-03-25,129.59.122.22,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
flurphurpadur,1dfdmht,2016-03-21,2016-03-26,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
gogators4494,1dfdmht,2016-03-21,2016-03-25,129.59.122.12,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
guitarfx,1dfdmht,2016-03-21,2016-03-25,129.59.70.217,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
haroldtmcgraw,1dfdmht,2016-03-21,2016-03-26,129.59.122.18,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
hboyles13,1dfdmht,2016-03-21,2016-03-26,129.59.122.21,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
htomtom,1dfdmht,2016-03-21,2016-03-26,129.59.122.62,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
huanz,1dfdmht,2016-03-21,2016-03-26,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
izaninn,1dfdmht,2016-03-21,2016-03-25,129.59.122.10,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
jastew1011,1dfdmht,2016-03-21,2016-03-25,129.59.122.14,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
jlintoff,1dfdmht,2016-03-21,2016-03-25,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
jonathan.d.hinds,1dfdmht,2016-03-21,2016-03-25,129.59.122.53,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
kendyll117,1dfdmht,2016-03-21,2016-03-26,129.59.122.19,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
malonemk,1dfdmht,2016-03-20,2016-03-26,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
matradmz,1dfdmht,2016-03-21,2016-03-25,129.59.122.25,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
mchlglllnd,1dfdmht,2016-03-21,2016-03-26,129.59.122.58,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
mohamadhafiz43,1dfdmht,2016-03-21,2016-03-26,129.59.34.165,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
morcotkg,1dfdmht,2016-03-21,2016-03-25,129.59.122.13,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
nicholas1robbins,1dfdmht,2016-03-21,2016-03-25,129.59.122.14,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
nikosgotsis,1dfdmht,2016-03-21,2016-03-26,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
pralhlad.arumugam,1dfdmht,2016-03-19,2016-03-26,129.59.122.52,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
quigleka,1dfdmht,2016-03-19,2016-03-23,129.59.122.18,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
raafeh,1dfdmht,2016-03-21,2016-03-26,129.59.122.20,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
reneeneel,1dfdmht,2016-03-21,2016-03-25,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
ricardoherrerac,1dfdmht,2016-03-21,2016-03-26,129.59.122.19,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
rudmandj,1dfdmht,2016-03-21,2016-03-26,99.127.170.203,-86.7885971069336,36.004798889160156,0,2016-03-21,True,-1
scullymt,1dfdmht,2016-03-19,2016-03-24,129.59.122.50,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
shiekhsm,1dfdmht,2016-03-21,2016-03-25,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
tammatrek,1dfdmht,2016-03-18,2016-03-23,129.59.44.147,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
taylor.s.larsen,1dfdmht,2016-03-20,2016-03-24,129.59.122.14,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
th4ht,1dfdmht,2016-03-21,2016-03-25,129.59.122.55,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
timmyg73,1dfdmht,2016-03-21,2016-03-26,129.59.122.16,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
trenton_is,1dfdmht,2016-03-21,2016-03-25,129.59.122.25,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
valentjg,1dfdmht,2016-03-20,2016-03-25,129.59.79.208,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
villattj,1dfdmht,2016-03-20,2016-03-24,129.59.122.12,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
zokrins,1dfdmht,2016-03-21,2016-03-25,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-21,True,-1
ahoofnagle,1dfdmht,2016-03-20,2016-03-26,129.59.70.214,-86.79199981689453,36.1515007019043,0,2016-03-22,True,-1
aisyahareena,1dfdmht,2016-03-21,2016-03-26,129.59.122.24,-86.79199981689453,36.1515007019043,0,2016-03-22,True,-1
alecmyszka,1dfdmht,2016-03-20,2016-03-25,129.59.122.19,-86.79199981689453,36.1515007019043,0,2016-03-22,True,-1
